time,traffic_light_id,phase_duration,green_count,yellow_count,red_count,junction_pressure,average_network_pressure,control_type
30,cluster_10869977167_6991380971,39.0,10,0,4,0,0.0,adaptive
30,cluster_10996544533_619152165_663702778,71.0,10,0,0,0,0.0,adaptive
30,cluster_12276950494_644610777_672777604,25.0,12,0,7,0,0.0,adaptive
30,cluster_1428449258_650721754,39.0,8,0,3,0,0.0,adaptive
30,cluster_1428449259_618500301,39.0,10,0,8,0,0.0,adaptive
30,cluster_1985256181_1985256189_403874932,25.0,9,0,7,0,0.0,adaptive
30,cluster_2066330708_3150421787_3150421800_6233418804_#8more,39.0,12,0,10,0,0.0,adaptive
30,cluster_2094306193_4967065459,39.0,9,0,4,0,0.0,adaptive
30,cluster_253022586_3150402309_4793209901_662901136_#1more,29.0,14,0,12,0,0.0,adaptive
30,cluster_2578254849_619140979,39.0,8,0,3,0,0.0,adaptive
30,cluster_270333418_3191696090_3191696091_3191696092_#1more,39.0,11,0,8,0,0.0,adaptive
30,cluster_3150394234_3887415833_619297623_7043382050,39.0,11,0,8,0,0.0,adaptive
30,cluster_3384207073_3384207077_618543041_8943920963,39.0,10,0,4,0,0.0,adaptive
30,cluster_3502135115_3502135116_3528725850_403874915_#1more,22.0,4,0,12,0,0.0,adaptive
30,cluster_3528725848_644608075,39.0,8,0,3,0,0.0,adaptive
30,cluster_3528725849_403874920,39.0,8,0,3,0,0.0,adaptive
30,cluster_4056837130_7625469737,39.0,8,0,3,0,0.0,adaptive
30,cluster_4056850010_4056850011,24.0,4,0,7,0,0.0,adaptive
30,cluster_5333484038_5333484040,40.0,10,0,8,0,0.0,adaptive
30,cluster_6233414067_653114103,39.0,9,0,4,0,0.0,adaptive
30,cluster_662383567_662383802,39.0,10,0,8,0,0.0,adaptive
30,cluster_663702761_683788963,39.0,8,0,3,0,0.0,adaptive
30,cluster_674065949_674065956,38.0,9,0,3,0,0.0,adaptive
30,joinedS_1307347931_1307347933_3150421789_662326576_#2more,30.0,3,0,31,0,0.0,adaptive
30,joinedS_1307348559_2066330716_3172209320_cluster_2131864632_652533088,10.0,12,0,28,0,0.0,adaptive
30,joinedS_206595627_4798976659,16.0,9,0,20,0,0.0,adaptive
30,joinedS_250731003_3354483657_3574703794,18.0,6,0,10,0,0.0,adaptive
30,joinedS_3172209417_cluster_3172209416_3199107295_3993522046,34.0,13,0,4,0,0.0,adaptive
30,joinedS_3646111619_3646111620_cluster_618542191_618542192,35.0,16,0,5,0,0.0,adaptive
30,joinedS_6947814997_cluster_1429213457_275517851,38.0,11,0,7,0,0.0,adaptive
30,joinedS_cluster_10219054417_10219054418_1307349788_1307349789_#1more_cluster_619174320_662848127,24.0,10,0,17,0,0.0,adaptive
30,joinedS_cluster_127658071_3185210190_3185210191_cluster_3185210184_3185210187,35.0,19,0,12,0,0.0,adaptive
30,joinedS_cluster_2143718074_3152504905_cluster_258030070_3152504908,19.0,10,0,13,0,0.0,adaptive
60,1039403582,38.0,3,0,2,0,0.13333333333333333,adaptive
60,10660932971,74.0,2,0,0,0,0.13333333333333333,adaptive
60,1128187477,5.0,2,0,0,0,0.13333333333333333,adaptive
60,1128191446,5.0,2,0,0,0,0.13333333333333333,adaptive
60,1128192254,5.0,2,0,0,0,0.13333333333333333,adaptive
60,1144975928,5.0,2,0,0,0,0.13333333333333333,adaptive
60,12106210811,38.0,4,0,3,0,0.13333333333333333,adaptive
60,127658086,40.0,8,0,8,0,0.13333333333333333,adaptive
60,127658294,39.0,8,0,8,0,0.13333333333333333,adaptive
60,3172210940,42.0,3,0,4,1,0.13333333333333333,adaptive
60,3340955133,28.0,1,0,2,0,0.13333333333333333,adaptive
60,3531016717,5.0,3,0,0,0,0.13333333333333333,adaptive
60,3550884979,5.0,3,0,0,0,0.13333333333333333,adaptive
60,3550884980,5.0,3,0,0,0,0.13333333333333333,adaptive
60,3646111627,74.0,2,0,0,0,0.13333333333333333,adaptive
60,3646111630,74.0,2,0,0,0,0.13333333333333333,adaptive
60,4324726612,74.0,2,0,0,0,0.13333333333333333,adaptive
60,4506239338,5.0,2,0,0,0,0.13333333333333333,adaptive
60,4944691776,38.0,4,0,3,0,0.13333333333333333,adaptive
60,5333484044,40.0,4,0,7,0,0.13333333333333333,adaptive
60,619152185,38.0,2,0,3,0,0.13333333333333333,adaptive
60,645091738,39.0,2,0,3,0,0.13333333333333333,adaptive
60,671432767,74.0,3,0,0,0,0.13333333333333333,adaptive
60,671432770,74.0,2,0,0,0,0.13333333333333333,adaptive
60,672817127,75.0,1,0,0,0,0.13333333333333333,adaptive
60,8594002901,5.0,2,0,0,0,0.13333333333333333,adaptive
60,8594011465,5.0,2,0,0,0,0.13333333333333333,adaptive
60,9918517205,38.0,3,0,4,0,0.13333333333333333,adaptive
60,cluster_10089844686_10660932931,39.0,9,0,10,0,0.13333333333333333,adaptive
60,cluster_10219043266_10219043267_3152507940_3152507942_#1more,25.0,5,0,11,0,0.13333333333333333,adaptive
60,cluster_10219043268_10219043269_1307349909_3152504914_#2more,39.0,8,0,10,0,0.13333333333333333,adaptive
60,cluster_10219043274_10219043275_10219043276_10219043277_#6more,42.0,6,0,8,1,0.13333333333333333,adaptive
60,cluster_10219043281_10219043283_10219043284_618528183_#2more,32.0,6,0,9,0,0.13333333333333333,adaptive
60,cluster_10219054419_10219054420_635166201_662848128,38.0,10,0,14,0,0.13333333333333333,adaptive
60,cluster_10261690663_10261690664_2094306205_403875011_#2more,39.0,5,0,9,0,0.13333333333333333,adaptive
60,cluster_10555850724_619274591,74.0,3,0,0,0,0.13333333333333333,adaptive
60,cluster_10555850725_619274598,74.0,2,0,0,0,0.13333333333333333,adaptive
60,cluster_10660932937_10660933004,39.0,4,0,7,0,0.13333333333333333,adaptive
60,cluster_10660932949_10660932992,39.0,8,0,10,0,0.13333333333333333,adaptive
60,cluster_10660932965_10660932981_10660932982_10660932983,39.0,8,0,10,0,0.13333333333333333,adaptive
60,cluster_10660932989_4086342990,39.0,4,0,7,0,0.13333333333333333,adaptive
60,cluster_10660933002_6661798460,39.0,4,0,7,0,0.13333333333333333,adaptive
60,cluster_10869977167_6991380971,39.0,5,0,9,0,0.13333333333333333,adaptive
60,cluster_10996544533_619152165_663702778,68.0,10,0,0,0,0.13333333333333333,adaptive
60,cluster_12276950494_644610777_672777604,27.0,7,0,12,3,0.13333333333333333,adaptive
60,cluster_1428449258_650721754,39.0,4,0,7,0,0.13333333333333333,adaptive
60,cluster_1428449259_618500301,39.0,8,0,10,0,0.13333333333333333,adaptive
60,cluster_1985256181_1985256189_403874932,25.0,4,0,12,0,0.13333333333333333,adaptive
60,cluster_2066330708_3150421787_3150421800_6233418804_#8more,39.0,10,0,12,0,0.13333333333333333,adaptive
60,cluster_2094306193_4967065459,39.0,5,0,8,0,0.13333333333333333,adaptive
60,cluster_253022586_3150402309_4793209901_662901136_#1more,31.0,12,0,14,3,0.13333333333333333,adaptive
60,cluster_2578254849_619140979,39.0,4,0,7,0,0.13333333333333333,adaptive
60,cluster_270333418_3191696090_3191696091_3191696092_#1more,39.0,8,0,11,0,0.13333333333333333,adaptive
60,cluster_3150394234_3887415833_619297623_7043382050,39.0,8,0,11,0,0.13333333333333333,adaptive
60,cluster_3384207073_3384207077_618543041_8943920963,39.0,5,0,9,0,0.13333333333333333,adaptive
60,cluster_3502135115_3502135116_3528725850_403874915_#1more,22.0,4,0,12,0,0.13333333333333333,adaptive
60,cluster_3528725848_644608075,39.0,4,0,7,0,0.13333333333333333,adaptive
60,cluster_3528725849_403874920,39.0,4,0,7,0,0.13333333333333333,adaptive
60,cluster_4056837130_7625469737,39.0,4,0,7,0,0.13333333333333333,adaptive
60,cluster_4056850010_4056850011,24.0,5,0,6,0,0.13333333333333333,adaptive
60,cluster_5333484038_5333484040,40.0,8,0,10,0,0.13333333333333333,adaptive
60,cluster_6233414067_653114103,39.0,5,0,8,0,0.13333333333333333,adaptive
60,cluster_662383567_662383802,39.0,8,0,10,0,0.13333333333333333,adaptive
60,cluster_663702761_683788963,43.0,4,0,7,2,0.13333333333333333,adaptive
60,cluster_674065949_674065956,38.0,4,0,8,0,0.13333333333333333,adaptive
60,joinedS_1307347931_1307347933_3150421789_662326576_#2more,30.0,11,0,23,0,0.13333333333333333,adaptive
60,joinedS_1307348559_2066330716_3172209320_cluster_2131864632_652533088,10.0,12,0,28,0,0.13333333333333333,adaptive
60,joinedS_206595627_4798976659,16.0,9,0,20,0,0.13333333333333333,adaptive
60,joinedS_250731003_3354483657_3574703794,18.0,6,0,10,0,0.13333333333333333,adaptive
60,joinedS_3172209417_cluster_3172209416_3199107295_3993522046,33.0,13,0,4,0,0.13333333333333333,adaptive
60,joinedS_3646111619_3646111620_cluster_618542191_618542192,35.0,8,0,13,0,0.13333333333333333,adaptive
60,joinedS_6947814997_cluster_1429213457_275517851,38.0,7,0,11,0,0.13333333333333333,adaptive
60,joinedS_cluster_10219054417_10219054418_1307349788_1307349789_#1more_cluster_619174320_662848127,24.0,17,0,10,0,0.13333333333333333,adaptive
60,joinedS_cluster_127658071_3185210190_3185210191_cluster_3185210184_3185210187,35.0,15,0,16,0,0.13333333333333333,adaptive
60,joinedS_cluster_2143718074_3152504905_cluster_258030070_3152504908,19.0,10,0,13,0,0.13333333333333333,adaptive
90,1039403582,37.0,2,0,3,0,0.5333333333333333,adaptive
90,10660932971,71.0,2,0,0,0,0.5333333333333333,adaptive
90,1128187477,5.0,2,0,0,0,0.5333333333333333,adaptive
90,1128191446,5.0,2,0,0,0,0.5333333333333333,adaptive
90,1128192254,5.0,2,0,0,0,0.5333333333333333,adaptive
90,1144975928,5.0,2,0,0,0,0.5333333333333333,adaptive
90,12106210811,37.0,3,0,4,0,0.5333333333333333,adaptive
90,127658086,38.0,8,0,8,0,0.5333333333333333,adaptive
90,127658294,38.0,8,0,8,0,0.5333333333333333,adaptive
90,3172210940,44.0,3,0,4,1,0.5333333333333333,adaptive
90,3340955133,27.0,1,0,2,0,0.5333333333333333,adaptive
90,3531016717,5.0,3,0,0,0,0.5333333333333333,adaptive
90,3550884979,5.0,3,0,0,0,0.5333333333333333,adaptive
90,3550884980,5.0,3,0,0,0,0.5333333333333333,adaptive
90,3646111627,71.0,2,0,0,0,0.5333333333333333,adaptive
90,3646111630,71.0,2,0,0,0,0.5333333333333333,adaptive
90,4324726612,71.0,2,0,0,0,0.5333333333333333,adaptive
90,4506239338,5.0,2,0,0,0,0.5333333333333333,adaptive
90,4944691776,37.0,3,0,4,0,0.5333333333333333,adaptive
90,5333484044,38.0,8,0,3,0,0.5333333333333333,adaptive
90,619152185,37.0,3,0,2,0,0.5333333333333333,adaptive
90,645091738,38.0,3,0,2,0,0.5333333333333333,adaptive
90,671432767,71.0,3,0,0,0,0.5333333333333333,adaptive
90,671432770,71.0,2,0,0,0,0.5333333333333333,adaptive
90,672817127,72.0,1,0,0,0,0.5333333333333333,adaptive
90,8594002901,5.0,2,0,0,0,0.5333333333333333,adaptive
90,8594011465,5.0,2,0,0,0,0.5333333333333333,adaptive
90,9918517205,39.0,4,0,3,1,0.5333333333333333,adaptive
90,cluster_10089844686_10660932931,38.0,10,0,9,0,0.5333333333333333,adaptive
90,cluster_10219043266_10219043267_3152507940_3152507942_#1more,27.0,4,0,12,2,0.5333333333333333,adaptive
90,cluster_10219043268_10219043269_1307349909_3152504914_#2more,38.0,10,0,8,0,0.5333333333333333,adaptive
90,cluster_10219043274_10219043275_10219043276_10219043277_#6more,44.0,6,0,8,1,0.5333333333333333,adaptive
90,cluster_10219043281_10219043283_10219043284_618528183_#2more,31.0,10,0,5,0,0.5333333333333333,adaptive
90,cluster_10219054419_10219054420_635166201_662848128,37.0,14,0,10,0,0.5333333333333333,adaptive
90,cluster_10261690663_10261690664_2094306205_403875011_#2more,38.0,10,0,4,0,0.5333333333333333,adaptive
90,cluster_10555850724_619274591,71.0,3,0,0,0,0.5333333333333333,adaptive
90,cluster_10555850725_619274598,71.0,2,0,0,0,0.5333333333333333,adaptive
90,cluster_10660932937_10660933004,38.0,8,0,3,0,0.5333333333333333,adaptive
90,cluster_10660932949_10660932992,38.0,10,0,8,0,0.5333333333333333,adaptive
90,cluster_10660932965_10660932981_10660932982_10660932983,38.0,10,0,8,0,0.5333333333333333,adaptive
90,cluster_10660932989_4086342990,40.0,8,0,3,2,0.5333333333333333,adaptive
90,cluster_10660933002_6661798460,38.0,8,0,3,0,0.5333333333333333,adaptive
90,cluster_10869977167_6991380971,38.0,10,0,4,0,0.5333333333333333,adaptive
90,cluster_10996544533_619152165_663702778,65.0,10,0,0,0,0.5333333333333333,adaptive
90,cluster_12276950494_644610777_672777604,28.0,7,0,12,5,0.5333333333333333,adaptive
90,cluster_1428449258_650721754,38.0,8,0,3,0,0.5333333333333333,adaptive
90,cluster_1428449259_618500301,40.0,10,0,8,2,0.5333333333333333,adaptive
90,cluster_1985256181_1985256189_403874932,25.0,5,0,11,0,0.5333333333333333,adaptive
90,cluster_2066330708_3150421787_3150421800_6233418804_#8more,38.0,12,0,10,0,0.5333333333333333,adaptive
90,cluster_2094306193_4967065459,38.0,9,0,4,0,0.5333333333333333,adaptive
90,cluster_253022586_3150402309_4793209901_662901136_#1more,32.0,12,0,14,6,0.5333333333333333,adaptive
90,cluster_2578254849_619140979,38.0,8,0,3,0,0.5333333333333333,adaptive
90,cluster_270333418_3191696090_3191696091_3191696092_#1more,38.0,11,0,8,0,0.5333333333333333,adaptive
90,cluster_3150394234_3887415833_619297623_7043382050,38.0,11,0,8,0,0.5333333333333333,adaptive
90,cluster_3384207073_3384207077_618543041_8943920963,38.0,10,0,4,0,0.5333333333333333,adaptive
90,cluster_3502135115_3502135116_3528725850_403874915_#1more,21.0,10,0,6,0,0.5333333333333333,adaptive
90,cluster_3528725848_644608075,38.0,8,0,3,0,0.5333333333333333,adaptive
90,cluster_3528725849_403874920,38.0,8,0,3,0,0.5333333333333333,adaptive
90,cluster_4056837130_7625469737,38.0,8,0,3,0,0.5333333333333333,adaptive
90,cluster_4056850010_4056850011,24.0,3,0,8,0,0.5333333333333333,adaptive
90,cluster_5333484038_5333484040,38.0,10,0,8,0,0.5333333333333333,adaptive
90,cluster_6233414067_653114103,38.0,9,0,4,0,0.5333333333333333,adaptive
90,cluster_662383567_662383802,38.0,10,0,8,0,0.5333333333333333,adaptive
90,cluster_663702761_683788963,45.0,4,0,7,2,0.5333333333333333,adaptive
90,cluster_674065949_674065956,39.0,9,0,3,1,0.5333333333333333,adaptive
90,joinedS_1307347931_1307347933_3150421789_662326576_#2more,32.0,9,0,25,1,0.5333333333333333,adaptive
90,joinedS_1307348559_2066330716_3172209320_cluster_2131864632_652533088,10.0,12,0,28,0,0.5333333333333333,adaptive
90,joinedS_206595627_4798976659,16.0,9,0,20,4,0.5333333333333333,adaptive
90,joinedS_250731003_3354483657_3574703794,18.0,6,0,10,2,0.5333333333333333,adaptive
90,joinedS_3172209417_cluster_3172209416_3199107295_3993522046,33.0,4,0,13,0,0.5333333333333333,adaptive
90,joinedS_3646111619_3646111620_cluster_618542191_618542192,36.0,16,0,5,2,0.5333333333333333,adaptive
90,joinedS_6947814997_cluster_1429213457_275517851,37.0,11,0,7,0,0.5333333333333333,adaptive
90,joinedS_cluster_10219054417_10219054418_1307349788_1307349789_#1more_cluster_619174320_662848127,26.0,9,0,18,6,0.5333333333333333,adaptive
90,joinedS_cluster_127658071_3185210190_3185210191_cluster_3185210184_3185210187,34.0,19,0,12,0,0.5333333333333333,adaptive
90,joinedS_cluster_2143718074_3152504905_cluster_258030070_3152504908,19.0,10,0,13,2,0.5333333333333333,adaptive
120,1039403582,37.0,3,0,2,0,0.3333333333333333,adaptive
120,10660932971,68.0,2,0,0,0,0.3333333333333333,adaptive
120,1128187477,5.0,2,0,0,0,0.3333333333333333,adaptive
120,1128191446,5.0,2,0,0,0,0.3333333333333333,adaptive
120,1128192254,5.0,2,0,0,0,0.3333333333333333,adaptive
120,1144975928,5.0,2,0,0,0,0.3333333333333333,adaptive
120,12106210811,37.0,4,0,3,0,0.3333333333333333,adaptive
120,127658086,38.0,8,0,8,0,0.3333333333333333,adaptive
120,127658294,38.0,8,0,8,0,0.3333333333333333,adaptive
120,3172210940,42.0,3,0,4,0,0.3333333333333333,adaptive
120,3340955133,26.0,1,0,2,0,0.3333333333333333,adaptive
120,3531016717,5.0,3,0,0,0,0.3333333333333333,adaptive
120,3550884979,5.0,3,0,0,0,0.3333333333333333,adaptive
120,3550884980,5.0,3,0,0,0,0.3333333333333333,adaptive
120,3646111627,68.0,2,0,0,0,0.3333333333333333,adaptive
120,3646111630,68.0,2,0,0,0,0.3333333333333333,adaptive
120,4324726612,68.0,2,0,0,0,0.3333333333333333,adaptive
120,4506239338,5.0,2,0,0,0,0.3333333333333333,adaptive
120,4944691776,37.0,4,0,3,0,0.3333333333333333,adaptive
120,5333484044,38.0,4,0,7,0,0.3333333333333333,adaptive
120,619152185,37.0,2,0,3,0,0.3333333333333333,adaptive
120,645091738,38.0,2,0,3,0,0.3333333333333333,adaptive
120,671432767,68.0,3,0,0,0,0.3333333333333333,adaptive
120,671432770,68.0,2,0,0,0,0.3333333333333333,adaptive
120,672817127,69.0,1,0,0,0,0.3333333333333333,adaptive
120,8594002901,5.0,2,0,0,0,0.3333333333333333,adaptive
120,8594011465,5.0,2,0,0,0,0.3333333333333333,adaptive
120,9918517205,38.0,4,0,3,0,0.3333333333333333,adaptive
120,cluster_10089844686_10660932931,38.0,9,0,10,0,0.3333333333333333,adaptive
120,cluster_10219043266_10219043267_3152507940_3152507942_#1more,26.0,4,0,12,0,0.3333333333333333,adaptive
120,cluster_10219043268_10219043269_1307349909_3152504914_#2more,38.0,8,0,10,0,0.3333333333333333,adaptive
120,cluster_10219043274_10219043275_10219043276_10219043277_#6more,42.0,6,0,8,0,0.3333333333333333,adaptive
120,cluster_10219043281_10219043283_10219043284_618528183_#2more,31.0,6,0,9,0,0.3333333333333333,adaptive
120,cluster_10219054419_10219054420_635166201_662848128,37.0,10,0,14,0,0.3333333333333333,adaptive
120,cluster_10261690663_10261690664_2094306205_403875011_#2more,38.0,5,0,9,0,0.3333333333333333,adaptive
120,cluster_10555850724_619274591,68.0,3,0,0,0,0.3333333333333333,adaptive
120,cluster_10555850725_619274598,68.0,2,0,0,0,0.3333333333333333,adaptive
120,cluster_10660932937_10660933004,38.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_10660932949_10660932992,38.0,8,0,10,0,0.3333333333333333,adaptive
120,cluster_10660932965_10660932981_10660932982_10660932983,38.0,8,0,10,0,0.3333333333333333,adaptive
120,cluster_10660932989_4086342990,38.0,8,0,3,0,0.3333333333333333,adaptive
120,cluster_10660933002_6661798460,38.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_10869977167_6991380971,38.0,5,0,9,0,0.3333333333333333,adaptive
120,cluster_10996544533_619152165_663702778,62.0,10,0,0,0,0.3333333333333333,adaptive
120,cluster_12276950494_644610777_672777604,27.0,7,0,12,0,0.3333333333333333,adaptive
120,cluster_1428449258_650721754,38.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_1428449259_618500301,38.0,10,0,8,0,0.3333333333333333,adaptive
120,cluster_1985256181_1985256189_403874932,26.0,9,0,7,2,0.3333333333333333,adaptive
120,cluster_2066330708_3150421787_3150421800_6233418804_#8more,38.0,10,0,12,0,0.3333333333333333,adaptive
120,cluster_2094306193_4967065459,38.0,5,0,8,0,0.3333333333333333,adaptive
120,cluster_253022586_3150402309_4793209901_662901136_#1more,33.0,12,0,14,3,0.3333333333333333,adaptive
120,cluster_2578254849_619140979,38.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_270333418_3191696090_3191696091_3191696092_#1more,38.0,8,0,11,0,0.3333333333333333,adaptive
120,cluster_3150394234_3887415833_619297623_7043382050,38.0,8,0,11,0,0.3333333333333333,adaptive
120,cluster_3384207073_3384207077_618543041_8943920963,38.0,5,0,9,0,0.3333333333333333,adaptive
120,cluster_3502135115_3502135116_3528725850_403874915_#1more,21.0,4,0,12,0,0.3333333333333333,adaptive
120,cluster_3528725848_644608075,38.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_3528725849_403874920,38.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_4056837130_7625469737,38.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_4056850010_4056850011,23.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_5333484038_5333484040,38.0,8,0,10,0,0.3333333333333333,adaptive
120,cluster_6233414067_653114103,38.0,5,0,8,0,0.3333333333333333,adaptive
120,cluster_662383567_662383802,38.0,8,0,10,0,0.3333333333333333,adaptive
120,cluster_663702761_683788963,43.0,4,0,7,0,0.3333333333333333,adaptive
120,cluster_674065949_674065956,38.0,9,0,3,0,0.3333333333333333,adaptive
120,joinedS_1307347931_1307347933_3150421789_662326576_#2more,33.0,9,0,25,1,0.3333333333333333,adaptive
120,joinedS_1307348559_2066330716_3172209320_cluster_2131864632_652533088,10.0,12,0,28,5,0.3333333333333333,adaptive
120,joinedS_206595627_4798976659,16.0,9,0,20,5,0.3333333333333333,adaptive
120,joinedS_250731003_3354483657_3574703794,18.0,6,0,10,0,0.3333333333333333,adaptive
120,joinedS_3172209417_cluster_3172209416_3199107295_3993522046,32.0,13,0,4,0,0.3333333333333333,adaptive
120,joinedS_3646111619_3646111620_cluster_618542191_618542192,35.0,16,0,5,0,0.3333333333333333,adaptive
120,joinedS_6947814997_cluster_1429213457_275517851,37.0,7,0,11,0,0.3333333333333333,adaptive
120,joinedS_cluster_10219054417_10219054418_1307349788_1307349789_#1more_cluster_619174320_662848127,27.0,9,0,18,4,0.3333333333333333,adaptive
120,joinedS_cluster_127658071_3185210190_3185210191_cluster_3185210184_3185210187,36.0,15,0,16,4,0.3333333333333333,adaptive
120,joinedS_cluster_2143718074_3152504905_cluster_258030070_3152504908,19.0,10,0,13,1,0.3333333333333333,adaptive
150,1039403582,36.0,2,0,3,0,0.6266666666666667,adaptive
150,10660932971,65.0,2,0,0,0,0.6266666666666667,adaptive
150,1128187477,5.0,2,0,0,0,0.6266666666666667,adaptive
150,1128191446,5.0,2,0,0,0,0.6266666666666667,adaptive
150,1128192254,5.0,2,0,0,0,0.6266666666666667,adaptive
150,1144975928,5.0,2,0,0,0,0.6266666666666667,adaptive
150,12106210811,36.0,3,0,4,0,0.6266666666666667,adaptive
150,127658086,37.0,8,0,8,0,0.6266666666666667,adaptive
150,127658294,37.0,8,0,8,0,0.6266666666666667,adaptive
150,3172210940,40.0,3,0,4,0,0.6266666666666667,adaptive
150,3340955133,26.0,2,0,1,0,0.6266666666666667,adaptive
150,3531016717,5.0,3,0,0,0,0.6266666666666667,adaptive
150,3550884979,5.0,3,0,0,0,0.6266666666666667,adaptive
150,3550884980,5.0,3,0,0,0,0.6266666666666667,adaptive
150,3646111627,65.0,2,0,0,0,0.6266666666666667,adaptive
150,3646111630,65.0,2,0,0,0,0.6266666666666667,adaptive
150,4324726612,65.0,2,0,0,0,0.6266666666666667,adaptive
150,4506239338,5.0,2,0,0,0,0.6266666666666667,adaptive
150,4944691776,36.0,3,0,4,0,0.6266666666666667,adaptive
150,5333484044,37.0,8,0,3,0,0.6266666666666667,adaptive
150,619152185,36.0,3,0,2,0,0.6266666666666667,adaptive
150,645091738,37.0,3,0,2,0,0.6266666666666667,adaptive
150,671432767,65.0,3,0,0,0,0.6266666666666667,adaptive
150,671432770,65.0,2,0,0,0,0.6266666666666667,adaptive
150,672817127,66.0,1,0,0,0,0.6266666666666667,adaptive
150,8594002901,5.0,2,0,0,0,0.6266666666666667,adaptive
150,8594011465,5.0,2,0,0,0,0.6266666666666667,adaptive
150,9918517205,39.0,4,0,3,1,0.6266666666666667,adaptive
150,cluster_10089844686_10660932931,39.0,10,0,9,2,0.6266666666666667,adaptive
150,cluster_10219043266_10219043267_3152507940_3152507942_#1more,27.0,4,0,12,9,0.6266666666666667,adaptive
150,cluster_10219043268_10219043269_1307349909_3152504914_#2more,39.0,10,0,8,2,0.6266666666666667,adaptive
150,cluster_10219043274_10219043275_10219043276_10219043277_#6more,40.0,6,0,8,0,0.6266666666666667,adaptive
150,cluster_10219043281_10219043283_10219043284_618528183_#2more,30.0,10,0,5,0,0.6266666666666667,adaptive
150,cluster_10219054419_10219054420_635166201_662848128,38.0,14,0,10,5,0.6266666666666667,adaptive
150,cluster_10261690663_10261690664_2094306205_403875011_#2more,37.0,10,0,4,0,0.6266666666666667,adaptive
150,cluster_10555850724_619274591,65.0,3,0,0,0,0.6266666666666667,adaptive
150,cluster_10555850725_619274598,65.0,2,0,0,0,0.6266666666666667,adaptive
150,cluster_10660932937_10660933004,37.0,8,0,3,0,0.6266666666666667,adaptive
150,cluster_10660932949_10660932992,37.0,10,0,8,0,0.6266666666666667,adaptive
150,cluster_10660932965_10660932981_10660932982_10660932983,37.0,10,0,8,0,0.6266666666666667,adaptive
