vehicle_id,system_type,depart_time,arrival_time,duration,waiting_time,time_loss,route_length,average_speed,waiting_ratio,delay_ratio
114,dynamic,171.0,375.0,204.0,36.0,76.28,2090.0,10.245098039215685,0.17647058823529413,0.37392156862745096
46,dynamic,69.0,376.0,307.0,66.0,126.99,2114.75,6.888436482084691,0.21498371335504887,0.41364820846905537
45,dynamic,68.0,377.0,309.0,84.0,138.93,2330.2,7.541100323624595,0.27184466019417475,0.44961165048543694
61,dynamic,92.0,377.0,285.0,0.0,46.31,3016.82,10.585333333333335,0.0,0.16249122807017544
210,dynamic,315.0,378.0,63.0,0.0,14.17,526.73,8.360793650793651,0.0,0.2249206349206349
44,dynamic,66.0,380.0,314.0,75.0,131.88,3111.92,9.910573248407644,0.23885350318471338,0.42
176,dynamic,264.0,381.0,117.0,0.0,24.44,753.03,6.436153846153846,0.0,0.2088888888888889
139,dynamic,212.0,382.0,170.0,0.0,20.98,1670.3,9.825294117647058,0.0,0.12341176470588236
138,dynamic,207.0,385.0,178.0,0.0,15.78,1697.73,9.537808988764045,0.0,0.08865168539325842
47,dynamic,71.0,386.0,315.0,11.0,61.26,2473.34,7.851873015873016,0.03492063492063492,0.19447619047619047
116,dynamic,174.0,389.0,215.0,0.0,31.16,1660.12,7.721488372093023,0.0,0.14493023255813953
149,dynamic,224.0,392.0,168.0,0.0,18.76,1956.38,11.645119047619048,0.0,0.11166666666666668
20,dynamic,30.0,396.0,366.0,0.0,42.31,2921.37,7.981885245901639,0.0,0.11560109289617487
37,dynamic,56.0,396.0,340.0,0.0,78.54,3492.56,10.272235294117646,0.0,0.231
230,dynamic,345.0,403.0,58.0,0.0,13.73,599.69,10.33948275862069,0.0,0.2367241379310345
38,dynamic,59.0,404.0,345.0,25.0,96.82,2627.11,7.614811594202899,0.07246376811594203,0.2806376811594203
181,dynamic,272.0,406.0,134.0,30.0,55.21,1153.75,8.610074626865671,0.22388059701492538,0.41201492537313433
75,dynamic,113.0,408.0,295.0,78.0,127.02,1839.98,6.237220338983051,0.26440677966101694,0.43057627118644065
80,dynamic,120.0,410.0,290.0,63.0,112.41,2921.71,10.074862068965517,0.21724137931034482,0.3876206896551724
60,dynamic,90.0,413.0,323.0,63.0,118.54,2626.66,8.132074303405572,0.19504643962848298,0.3669969040247678
42,dynamic,63.0,417.0,354.0,100.0,135.8,2856.89,8.070310734463277,0.2824858757062147,0.3836158192090396
95,dynamic,143.0,419.0,276.0,73.0,125.17,2119.53,7.679456521739131,0.2644927536231884,0.4535144927536232
159,dynamic,239.0,429.0,190.0,1.0,31.41,1842.83,9.699105263157895,0.005263157894736842,0.16531578947368422
167,dynamic,251.0,432.0,181.0,52.0,86.46,1431.87,7.910883977900552,0.287292817679558,0.47767955801104967
170,dynamic,255.0,433.0,178.0,0.0,19.32,1876.8,10.5438202247191,0.0,0.10853932584269663
97,dynamic,146.0,435.0,289.0,147.0,170.23,1763.16,6.100899653979239,0.5086505190311419,0.589031141868512
136,dynamic,204.0,435.0,231.0,51.0,93.54,2281.1,9.874891774891774,0.22077922077922077,0.404935064935065
56,dynamic,84.0,436.0,352.0,0.0,34.51,3600.76,10.22943181818182,0.0,0.09803977272727273
213,dynamic,320.0,439.0,119.0,3.0,23.99,1242.6,10.442016806722688,0.025210084033613446,0.20159663865546218
186,dynamic,279.0,443.0,164.0,0.0,21.83,1297.93,7.9142073170731715,0.0,0.13310975609756096
68,dynamic,102.0,446.0,344.0,99.0,153.04,2631.91,7.6509011627906975,0.2877906976744186,0.44488372093023254
111,dynamic,167.0,448.0,281.0,50.0,77.1,2170.42,7.723914590747331,0.17793594306049823,0.2743772241992882
129,dynamic,194.0,451.0,257.0,0.0,22.45,2380.4,9.262256809338522,0.0,0.08735408560311284
79,dynamic,119.0,455.0,336.0,23.0,82.29,2003.83,5.963779761904762,0.06845238095238096,0.24491071428571431
102,dynamic,153.0,457.0,304.0,45.0,104.82,3295.98,10.84203947368421,0.14802631578947367,0.34480263157894736
52,dynamic,78.0,458.0,380.0,96.0,170.77,3399.94,8.94721052631579,0.25263157894736843,0.4493947368421053
27,dynamic,41.0,461.0,420.0,233.0,289.07,1826.24,4.348190476190476,0.5547619047619048,0.6882619047619047
127,dynamic,191.0,464.0,273.0,24.0,47.98,2678.73,9.812197802197803,0.08791208791208792,0.17575091575091573
132,dynamic,198.0,470.0,272.0,18.0,48.88,2793.4,10.26985294117647,0.0661764705882353,0.1797058823529412
163,dynamic,245.0,475.0,230.0,20.0,68.61,2420.79,10.525173913043478,0.08695652173913043,0.29830434782608695
36,dynamic,54.0,476.0,422.0,57.0,119.71,3374.99,7.997606635071089,0.13507109004739337,0.2836729857819905
24,dynamic,36.0,482.0,446.0,16.0,60.72,3561.6,7.985650224215246,0.03587443946188341,0.13614349775784754
153,dynamic,230.0,484.0,254.0,14.0,51.79,2181.53,8.588700787401576,0.05511811023622047,0.2038976377952756
191,dynamic,287.0,484.0,197.0,17.0,57.89,1398.62,7.0995939086294415,0.08629441624365482,0.29385786802030456
202,dynamic,303.0,486.0,183.0,39.0,77.95,1214.61,6.637213114754098,0.21311475409836064,0.42595628415300546
8,dynamic,12.0,490.0,478.0,73.0,155.48,4583.47,9.588849372384939,0.15271966527196654,0.32527196652719664
226,dynamic,339.0,490.0,151.0,58.0,79.57,1064.75,7.051324503311259,0.3841059602649007,0.5269536423841059
62,dynamic,93.0,492.0,399.0,102.0,175.73,3483.6,8.730827067669173,0.2556390977443609,0.4404260651629072
65,dynamic,98.0,492.0,394.0,132.0,174.7,2627.63,6.669111675126904,0.3350253807106599,0.44340101522842634
123,dynamic,185.0,494.0,309.0,24.0,64.6,3473.32,11.240517799352752,0.07766990291262135,0.20906148867313915
151,dynamic,227.0,494.0,267.0,53.0,111.97,1818.27,6.81,0.19850187265917604,0.4193632958801498
9,dynamic,14.0,498.0,484.0,121.0,202.82,4300.25,8.884814049586776,0.25,0.4190495867768595
31,dynamic,47.0,499.0,452.0,328.0,374.97,1167.15,2.5821902654867257,0.7256637168141593,0.8295796460176992
206,dynamic,309.0,509.0,200.0,45.0,62.85,2064.04,10.3202,0.225,0.31425000000000003
101,dynamic,152.0,511.0,359.0,26.0,76.87,3224.19,8.981030640668523,0.07242339832869081,0.2141225626740947
243,dynamic,365.0,511.0,146.0,29.0,56.4,1131.73,7.751575342465753,0.19863013698630136,0.38630136986301367
86,dynamic,129.0,513.0,384.0,180.0,223.97,2365.65,6.1605468750000005,0.46875,0.5832552083333333
301,dynamic,452.0,513.0,61.0,2.0,14.2,440.15,7.215573770491803,0.03278688524590164,0.23278688524590163
73,dynamic,110.0,515.0,405.0,94.0,156.33,3095.32,7.6427654320987655,0.23209876543209876,0.386
64,dynamic,96.0,520.0,424.0,9.0,59.93,3750.54,8.845613207547169,0.02122641509433962,0.1413443396226415
110,dynamic,165.0,520.0,355.0,32.0,88.76,3982.75,11.219014084507043,0.09014084507042254,0.25002816901408453
232,dynamic,348.0,521.0,173.0,0.0,19.99,1452.23,8.394393063583815,0.0,0.11554913294797688
130,dynamic,195.0,524.0,329.0,102.0,165.98,2191.49,6.661063829787233,0.3100303951367781,0.504498480243161
51,dynamic,77.0,526.0,449.0,146.0,244.08,2759.84,6.146636971046771,0.32516703786191536,0.543608017817372
100,dynamic,150.0,526.0,376.0,57.0,135.54,4524.91,12.034335106382978,0.15159574468085107,0.3604787234042553
196,dynamic,294.0,529.0,235.0,46.0,97.95,2312.99,9.842510638297872,0.19574468085106383,0.4168085106382979
93,dynamic,140.0,537.0,397.0,84.0,153.27,3176.28,8.000705289672545,0.21158690176322417,0.3860705289672544
103,dynamic,155.0,540.0,385.0,77.0,131.86,2841.87,7.381480519480519,0.2,0.3424935064935065
13,dynamic,20.0,541.0,521.0,138.0,246.96,4546.07,8.725662188099808,0.2648752399232246,0.4740115163147793
43,dynamic,65.0,545.0,480.0,119.0,197.25,4231.57,8.815770833333334,0.24791666666666667,0.4109375
228,dynamic,342.0,546.0,204.0,58.0,90.4,1974.47,9.678774509803922,0.28431372549019607,0.4431372549019608
145,dynamic,218.0,555.0,337.0,65.0,125.58,3339.45,9.9093471810089,0.19287833827893175,0.37264094955489613
70,dynamic,105.0,557.0,452.0,73.0,142.06,4600.48,10.178053097345131,0.16150442477876106,0.3142920353982301
225,dynamic,338.0,557.0,219.0,43.0,83.56,1389.46,6.344566210045662,0.1963470319634703,0.3815525114155251
282,dynamic,423.0,557.0,134.0,8.0,33.61,1291.24,9.636119402985075,0.05970149253731343,0.25082089552238807
99,dynamic,149.0,559.0,410.0,82.0,149.89,3597.49,8.774365853658535,0.2,0.36558536585365853
168,dynamic,252.0,559.0,307.0,124.0,167.03,1550.99,5.0520846905537455,0.40390879478827363,0.544071661237785
293,dynamic,440.0,560.0,120.0,29.0,56.67,901.94,7.516166666666667,0.24166666666666667,0.47225
140,dynamic,210.0,562.0,352.0,48.0,103.02,2885.99,8.198835227272726,0.13636363636363635,0.29267045454545454
171,dynamic,257.0,563.0,306.0,108.0,161.41,1862.76,6.087450980392157,0.35294117647058826,0.5274836601307189
112,dynamic,168.0,565.0,397.0,120.0,181.59,2849.99,7.1788161209068,0.3022670025188917,0.45740554156171287
144,dynamic,216.0,565.0,349.0,47.0,90.45,2586.85,7.4121776504298,0.1346704871060172,0.25916905444126076
146,dynamic,219.0,566.0,347.0,49.0,96.99,3038.46,8.756368876080693,0.14121037463976946,0.2795100864553314
216,dynamic,324.0,568.0,244.0,94.0,133.95,1525.36,6.251475409836065,0.38524590163934425,0.5489754098360655
89,dynamic,134.0,570.0,436.0,126.0,204.95,3148.91,7.222270642201835,0.2889908256880734,0.4700688073394495
332,dynamic,498.0,570.0,72.0,0.0,18.18,652.06,9.056388888888888,0.0,0.2525
7,dynamic,11.0,571.0,560.0,35.0,97.88,4515.32,8.063071428571428,0.0625,0.17478571428571427
81,dynamic,122.0,571.0,449.0,110.0,179.69,3875.11,8.630534521158129,0.24498886414253898,0.40020044543429845
147,dynamic,221.0,573.0,352.0,89.0,150.38,2532.34,7.194147727272727,0.2528409090909091,0.42721590909090906
158,dynamic,237.0,573.0,336.0,41.0,92.99,2733.87,8.136517857142858,0.12202380952380952,0.27675595238095235
299,dynamic,449.0,573.0,124.0,26.0,61.77,1258.35,10.14798387096774,0.20967741935483872,0.4981451612903226
296,dynamic,444.0,574.0,130.0,27.0,55.41,1325.86,10.198923076923077,0.2076923076923077,0.4262307692307692
175,dynamic,266.0,575.0,309.0,101.0,154.58,1724.18,5.579870550161813,0.3268608414239482,0.5002588996763755
281,dynamic,422.0,575.0,153.0,51.0,72.63,1345.48,8.793986928104575,0.3333333333333333,0.47470588235294114
135,dynamic,203.0,576.0,373.0,0.0,38.65,3972.09,10.649034852546917,0.0,0.10361930294906166
125,dynamic,188.0,579.0,391.0,119.0,189.51,3342.29,8.548056265984656,0.30434782608695654,0.48468030690537084
261,dynamic,392.0,581.0,189.0,0.0,23.19,1811.68,9.585608465608466,0.0,0.12269841269841271
173,dynamic,260.0,583.0,323.0,55.0,138.71,3516.28,10.886315789473684,0.17027863777089783,0.42944272445820436
363,dynamic,545.0,583.0,38.0,0.0,4.99,349.18,9.188947368421053,0.0,0.13131578947368422
192,dynamic,288.0,586.0,298.0,55.0,113.85,2499.89,8.388892617449663,0.18456375838926176,0.3820469798657718
233,dynamic,350.0,586.0,236.0,28.0,83.85,2267.46,9.607881355932204,0.11864406779661017,0.3552966101694915
290,dynamic,435.0,586.0,151.0,0.0,13.92,1490.88,9.87337748344371,0.0,0.09218543046357616
21,dynamic,32.0,588.0,556.0,227.0,303.4,4023.44,7.2364028776978415,0.40827338129496404,0.5456834532374101
219,dynamic,329.0,588.0,259.0,2.0,31.99,2166.93,8.366525096525097,0.007722007722007722,0.1235135135135135
269,dynamic,404.0,588.0,184.0,11.0,41.21,1604.14,8.718152173913044,0.059782608695652176,0.22396739130434784
221,dynamic,332.0,589.0,257.0,76.0,128.92,1964.31,7.643229571984436,0.29571984435797666,0.5016342412451361
15,dynamic,23.0,593.0,570.0,345.0,388.58,2733.88,4.7962807017543865,0.6052631578947368,0.6817192982456141
220,dynamic,330.0,604.0,274.0,44.0,111.43,2334.17,8.518868613138686,0.16058394160583941,0.40667883211678835
