vehicle_id,system_type,depart_time,arrival_time,duration,waiting_time,time_loss,route_length,average_speed,waiting_ratio,delay_ratio
203,fixed,305.0,1019.0,714.0,448.0,520.81,3013.03,4.219929971988796,0.6274509803921569,0.7294257703081232
246,fixed,369.0,1022.0,653.0,390.0,440.77,2732.06,4.1838591117917305,0.5972434915773354,0.6749923430321593
81,fixed,122.0,1024.0,902.0,555.0,632.83,3875.11,4.296130820399113,0.61529933481153,0.7015853658536586
256,fixed,384.0,1024.0,640.0,271.0,337.77,4033.37,6.302140625,0.4234375,0.527765625
231,fixed,347.0,1027.0,680.0,294.0,406.21,4007.15,5.892867647058823,0.4323529411764706,0.5973676470588235
303,fixed,455.0,1027.0,572.0,327.0,405.26,2198.15,3.8429195804195806,0.5716783216783217,0.7084965034965035
357,fixed,536.0,1027.0,491.0,254.0,308.66,2178.19,4.436232179226069,0.5173116089613035,0.6286354378818738
158,fixed,237.0,1028.0,791.0,469.0,547.38,2733.87,3.45621997471555,0.5929203539823009,0.6920101137800253
177,fixed,266.0,1028.0,762.0,477.0,578.32,2905.14,3.81251968503937,0.6259842519685039,0.7589501312335959
578,fixed,867.0,1028.0,161.0,16.0,50.55,1146.24,7.119503105590062,0.09937888198757763,0.3139751552795031
124,fixed,186.0,1030.0,844.0,443.0,587.21,4001.26,4.740829383886256,0.5248815165876777,0.6957464454976304
8,fixed,12.0,1032.0,1020.0,577.0,698.88,4583.47,4.493598039215686,0.5656862745098039,0.6851764705882353
302,fixed,453.0,1032.0,579.0,274.0,360.01,2958.95,5.1104490500863555,0.47322970639032813,0.6217789291882556
333,fixed,500.0,1032.0,532.0,0.0,54.35,4601.8,8.65,0.0,0.10216165413533834
70,fixed,105.0,1033.0,928.0,503.0,617.72,4600.48,4.957413793103448,0.5420258620689655,0.665646551724138
411,fixed,617.0,1036.0,419.0,203.0,275.72,2080.9,4.966348448687351,0.48448687350835323,0.6580429594272077
137,fixed,206.0,1037.0,831.0,342.0,450.51,4351.35,5.236281588447654,0.41155234657039713,0.542129963898917
189,fixed,284.0,1040.0,756.0,382.0,488.03,4208.6,5.566931216931217,0.5052910052910053,0.645542328042328
211,fixed,317.0,1040.0,723.0,355.0,437.9,4012.31,5.549529737206086,0.49100968188105115,0.60567081604426
380,fixed,570.0,1041.0,471.0,0.0,57.81,3254.69,6.910169851380043,0.0,0.12273885350318472
623,fixed,935.0,1042.0,107.0,0.0,15.63,1199.15,11.207009345794393,0.0,0.1460747663551402
304,fixed,456.0,1047.0,591.0,380.0,436.16,1297.62,2.1956345177664973,0.6429780033840947,0.7380033840947547
531,fixed,797.0,1047.0,250.0,2.0,28.44,2597.91,10.391639999999999,0.008,0.11376
222,fixed,333.0,1048.0,715.0,344.0,451.31,3017.73,4.220601398601398,0.4811188811188811,0.6312027972027973
274,fixed,411.0,1049.0,638.0,372.0,417.03,2087.05,3.271238244514107,0.5830721003134797,0.6536520376175549
403,fixed,605.0,1049.0,444.0,301.0,316.54,1730.3,3.897072072072072,0.6779279279279279,0.712927927927928
184,fixed,276.0,1052.0,776.0,355.0,413.96,4191.76,5.401752577319588,0.4574742268041237,0.5334536082474226
377,fixed,566.0,1053.0,487.0,203.0,303.26,3015.04,6.191047227926078,0.41683778234086244,0.6227104722792608
392,fixed,588.0,1058.0,470.0,290.0,332.13,1871.43,3.9817659574468087,0.6170212765957447,0.7066595744680851
521,fixed,782.0,1058.0,276.0,6.0,56.27,2216.49,8.030760869565217,0.021739130434782608,0.2038768115942029
613,fixed,920.0,1062.0,142.0,0.0,17.13,1426.43,10.045281690140845,0.0,0.1206338028169014
62,fixed,93.0,1066.0,973.0,674.0,748.6,3483.6,3.580267214799589,0.6927029804727647,0.7693730729701953
439,fixed,659.0,1066.0,407.0,128.0,182.03,2298.28,5.646879606879607,0.3144963144963145,0.44724815724815725
413,fixed,620.0,1075.0,455.0,227.0,270.83,2238.55,4.91989010989011,0.4989010989010989,0.5952307692307692
683,fixed,1025.0,1080.0,55.0,0.0,7.71,367.9,6.6890909090909085,0.0,0.14018181818181819
143,fixed,215.0,1081.0,866.0,578.0,695.32,3035.77,3.5055080831408776,0.6674364896073903,0.8029099307159354
338,fixed,507.0,1087.0,580.0,265.0,311.23,3175.48,5.47496551724138,0.45689655172413796,0.5366034482758621
12,fixed,18.0,1093.0,1075.0,595.0,697.23,5116.07,4.75913488372093,0.5534883720930233,0.6485860465116279
539,fixed,809.0,1098.0,289.0,81.0,126.09,1818.16,6.29121107266436,0.28027681660899656,0.43629757785467127
395,fixed,593.0,1101.0,508.0,307.0,388.5,2690.09,5.2954527559055125,0.6043307086614174,0.764763779527559
481,fixed,722.0,1102.0,380.0,57.0,103.97,3298.1,8.679210526315789,0.15,0.27360526315789474
502,fixed,753.0,1108.0,355.0,164.0,213.9,2757.38,7.767267605633803,0.4619718309859155,0.6025352112676057
636,fixed,954.0,1109.0,155.0,0.0,25.65,1330.31,8.582645161290323,0.0,0.16548387096774192
19,fixed,29.0,1116.0,1087.0,838.0,915.69,2818.64,2.593045078196872,0.7709291628334867,0.8424011039558418
144,fixed,216.0,1116.0,900.0,580.0,641.49,2587.69,2.875211111111111,0.6444444444444445,0.7127666666666667
59,fixed,89.0,1120.0,1031.0,688.0,777.4,3479.86,3.375227934044617,0.6673132880698351,0.7540252182347236
236,fixed,354.0,1123.0,769.0,429.0,510.79,3501.68,4.553550065019506,0.5578673602080624,0.6642262678803641
155,fixed,233.0,1127.0,894.0,598.0,668.49,3313.48,3.706353467561521,0.668903803131991,0.747751677852349
616,fixed,924.0,1129.0,205.0,0.0,36.2,1865.17,9.09839024390244,0.0,0.17658536585365855
292,fixed,438.0,1133.0,695.0,416.0,457.33,2790.62,4.015280575539569,0.5985611510791367,0.6580287769784172
708,fixed,1062.0,1134.0,72.0,0.0,11.97,1006.06,13.973055555555554,0.0,0.16625
266,fixed,399.0,1138.0,739.0,378.0,454.85,3678.81,4.9780920162381594,0.5115020297699594,0.6154939106901218
446,fixed,669.0,1142.0,473.0,0.0,47.68,4459.97,9.429112050739958,0.0,0.10080338266384778
647,fixed,971.0,1144.0,173.0,99.0,116.17,880.35,5.0887283236994225,0.5722543352601156,0.6715028901734104
594,fixed,891.0,1149.0,258.0,124.0,157.28,1555.85,6.030426356589147,0.4806201550387597,0.6096124031007752
32,fixed,48.0,1150.0,1102.0,625.0,735.66,4184.66,3.797332123411978,0.5671506352087115,0.667568058076225
309,fixed,464.0,1155.0,691.0,423.0,493.55,2328.24,3.3693777134587553,0.6121562952243126,0.7142547033285094
731,fixed,1097.0,1157.0,60.0,0.0,8.49,697.46,11.624333333333334,0.0,0.14150000000000001
383,fixed,575.0,1158.0,583.0,193.0,287.47,3395.08,5.823464837049743,0.33104631217838765,0.49308747855917673
609,fixed,914.0,1158.0,244.0,0.0,26.13,2488.08,10.197049180327868,0.0,0.10709016393442622
488,fixed,732.0,1161.0,429.0,174.0,240.54,2910.51,6.7844055944055945,0.40559440559440557,0.5606993006993006
523,fixed,785.0,1163.0,378.0,135.0,170.69,2442.86,6.462592592592593,0.35714285714285715,0.45156084656084655
388,fixed,582.0,1165.0,583.0,384.0,456.26,2203.4,3.779416809605489,0.6586620926243568,0.7826072041166381
637,fixed,956.0,1166.0,210.0,65.0,95.16,1288.41,6.135285714285715,0.30952380952380953,0.4531428571428571
527,fixed,791.0,1169.0,378.0,35.0,76.49,3123.1,8.262169312169313,0.09259259259259259,0.20235449735449734
553,fixed,830.0,1169.0,339.0,183.0,225.16,1227.71,3.621563421828909,0.5398230088495575,0.664188790560472
418,fixed,627.0,1172.0,545.0,263.0,327.07,2814.85,5.164862385321101,0.48256880733944957,0.6001284403669724
735,fixed,1103.0,1178.0,75.0,0.0,18.53,300.81,4.0108,0.0,0.24706666666666668
573,fixed,860.0,1179.0,319.0,49.0,122.53,3222.42,10.101630094043887,0.1536050156739812,0.3841065830721003
631,fixed,947.0,1182.0,235.0,154.0,180.85,823.8,3.505531914893617,0.6553191489361702,0.7695744680851063
351,fixed,527.0,1183.0,656.0,444.0,491.96,1454.11,2.2166310975609753,0.676829268292683,0.7499390243902438
221,fixed,332.0,1184.0,852.0,634.0,724.24,1964.31,2.3055281690140843,0.744131455399061,0.8500469483568075
728,fixed,1092.0,1185.0,93.0,0.0,13.21,1120.46,12.047956989247313,0.0,0.1420430107526882
580,fixed,870.0,1187.0,317.0,156.0,196.18,1510.54,4.765110410094637,0.4921135646687697,0.6188643533123028
448,fixed,672.0,1197.0,525.0,0.0,69.51,4167.67,7.938419047619048,0.0,0.13240000000000002
382,fixed,573.0,1199.0,626.0,288.0,340.53,3656.91,5.8417092651757185,0.46006389776357826,0.5439776357827476
422,fixed,633.0,1199.0,566.0,372.0,409.19,1943.5,3.4337455830388692,0.657243816254417,0.7229505300353357
112,fixed,168.0,1205.0,1037.0,743.0,822.74,2822.5,2.7217936354869816,0.71648987463838,0.7933847637415622
417,fixed,626.0,1206.0,580.0,316.0,434.27,2881.19,4.967568965517241,0.5448275862068965,0.7487413793103448
537,fixed,806.0,1207.0,401.0,123.0,163.12,1814.71,4.525461346633416,0.30673316708229426,0.40678304239401497
415,fixed,623.0,1210.0,587.0,264.0,325.0,4165.75,7.096678023850085,0.4497444633730835,0.5536626916524702
145,fixed,218.0,1211.0,993.0,698.0,781.06,3339.45,3.362990936555891,0.702920443101712,0.7865659617321248
82,fixed,123.0,1212.0,1089.0,682.0,780.41,4721.23,4.335381083562901,0.6262626262626263,0.7166299357208448
543,fixed,815.0,1212.0,397.0,0.0,43.68,2982.69,7.513073047858942,0.0,0.11002518891687657
659,fixed,989.0,1214.0,225.0,0.0,23.2,1588.9,7.061777777777778,0.0,0.10311111111111111
703,fixed,1055.0,1216.0,161.0,0.0,21.08,1402.39,8.710496894409939,0.0,0.13093167701863354
704,fixed,1056.0,1216.0,160.0,6.0,26.75,1321.68,8.2605,0.0375,0.1671875
590,fixed,885.0,1222.0,337.0,145.0,186.94,2205.84,6.545519287833828,0.43026706231454004,0.5547181008902077
449,fixed,674.0,1230.0,556.0,236.0,323.34,3070.17,5.521888489208633,0.4244604316546763,0.581546762589928
679,fixed,1019.0,1231.0,212.0,66.0,86.79,1469.76,6.932830188679246,0.3113207547169811,0.4093867924528302
238,fixed,357.0,1233.0,876.0,560.0,656.32,3119.91,3.561541095890411,0.639269406392694,0.7492237442922375
506,fixed,759.0,1238.0,479.0,254.0,290.77,2454.59,5.124405010438414,0.5302713987473904,0.6070354906054279
265,fixed,398.0,1243.0,845.0,641.0,715.79,1873.84,2.2175621301775146,0.7585798816568048,0.8470887573964496
464,fixed,696.0,1244.0,548.0,296.0,357.66,2893.47,5.280054744525547,0.5401459854014599,0.6526642335766424
103,fixed,155.0,1245.0,1090.0,766.0,836.29,2841.87,2.6072201834862385,0.7027522935779816,0.7672385321100917
46,fixed,69.0,1246.0,1177.0,939.0,998.32,2100.76,1.7848428207306715,0.7977909940526763,0.8481903143585388
239,fixed,359.0,1246.0,887.0,516.0,665.46,4490.94,5.063066516347237,0.5817361894024803,0.7502367531003382
227,fixed,341.0,1248.0,907.0,667.0,724.76,2710.89,2.9888533627342886,0.7353914002205072,0.7990738699007718
285,fixed,428.0,1252.0,824.0,617.0,680.1,2026.79,2.4596966019417477,0.7487864077669902,0.8253640776699029
645,fixed,968.0,1253.0,285.0,0.0,45.69,1349.0,4.733333333333333,0.0,0.1603157894736842
611,fixed,917.0,1255.0,338.0,215.0,262.68,1072.35,3.1726331360946745,0.636094674556213,0.7771597633136095
717,fixed,1076.0,1255.0,179.0,70.0,98.52,960.44,5.365586592178771,0.39106145251396646,0.5503910614525139
251,fixed,377.0,1257.0,880.0,617.0,695.11,2563.23,2.912761363636364,0.7011363636363637,0.7898977272727273
626,fixed,939.0,1265.0,326.0,38.0,72.09,2965.45,9.096472392638036,0.1165644171779141,0.2211349693251534
38,fixed,59.0,1277.0,1218.0,878.0,968.55,2627.11,2.156904761904762,0.7208538587848933,0.7951970443349753
275,fixed,413.0,1277.0,864.0,448.0,565.59,4321.2,5.001388888888889,0.5185185185185185,0.6546180555555556
499,fixed,749.0,1278.0,529.0,201.0,278.89,3870.27,7.316200378071834,0.3799621928166352,0.5272022684310018
512,fixed,768.0,1282.0,514.0,307.0,375.42,1783.55,3.4699416342412452,0.5972762645914397,0.7303891050583657
387,fixed,581.0,1285.0,704.0,443.0,518.36,2744.04,3.897784090909091,0.6292613636363636,0.7363068181818182
670,fixed,1005.0,1286.0,281.0,196.0,228.43,801.35,2.851779359430605,0.697508896797153,0.8129181494661922
700,fixed,1050.0,1287.0,237.0,90.0,128.51,943.61,3.981476793248945,0.379746835443038,0.5422362869198312
9,fixed,14.0,1290.0,1276.0,896.0,994.75,4300.25,3.3701018808777428,0.7021943573667712,0.7795846394984326
272,fixed,408.0,1292.0,884.0,587.0,708.7,2599.62,2.9407466063348413,0.6640271493212669,0.8016968325791856
327,fixed,537.0,1293.0,756.0,540.0,588.92,2012.13,2.661547619047619,0.7142857142857143,0.7789947089947089
258,fixed,387.0,1296.0,909.0,607.0,707.44,2806.4,3.0873487348734874,0.6677667766776678,0.7782618261826183
299,fixed,449.0,1297.0,848.0,729.0,786.57,1244.93,1.4680778301886792,0.8596698113207547,0.927558962264151
773,fixed,1160.0,1297.0,137.0,0.0,22.09,1273.82,9.297956204379561,0.0,0.16124087591240877
454,fixed,681.0,1298.0,617.0,326.0,393.72,2366.04,3.8347487844408428,0.5283630470016207,0.6381199351701783
478,fixed,717.0,1298.0,581.0,277.0,342.53,2331.39,4.012719449225473,0.47676419965576594,0.5895524956970739
774,fixed,1161.0,1298.0,137.0,1.0,17.96,969.96,7.08,0.0072992700729927005,0.1310948905109489
516,fixed,774.0,1300.0,526.0,201.0,246.93,3352.53,6.373631178707225,0.3821292775665399,0.46944866920152095
719,fixed,1079.0,1300.0,221.0,112.0,144.77,1136.67,5.1433031674208145,0.5067873303167421,0.6550678733031675
121,fixed,182.0,1302.0,1120.0,712.0,808.21,4576.82,4.086446428571429,0.6357142857142857,0.7216160714285714
172,fixed,258.0,1303.0,1045.0,723.0,807.79,3344.67,3.2006411483253587,0.691866028708134,0.7730047846889951
547,fixed,821.0,1303.0,482.0,332.0,384.45,1587.42,3.293402489626556,0.6887966804979253,0.7976141078838174
102,fixed,153.0,1304.0,1151.0,863.0,952.04,3295.14,2.8628496959165943,0.7497827975673328,0.827141615986099
654,fixed,981.0,1305.0,324.0,93.0,139.6,3117.14,9.620802469135802,0.28703703703703703,0.4308641975308642
204,fixed,306.0,1306.0,1000.0,736.0,816.79,3047.08,3.04708,0.736,0.81679
460,fixed,690.0,1306.0,616.0,334.0,443.18,2490.76,4.043441558441558,0.5422077922077922,0.719448051948052
582,fixed,873.0,1315.0,442.0,125.0,166.37,3151.51,7.130113122171946,0.2828054298642534,0.3764027149321267
51,fixed,77.0,1323.0,1246.0,937.0,1040.26,2759.75,2.2148876404494384,0.7520064205457464,0.8348796147672553
756,fixed,1134.0,1324.0,190.0,5.0,22.6,1897.33,9.985947368421053,0.02631578947368421,0.11894736842105263
561,fixed,842.0,1326.0,484.0,104.0,166.32,3345.87,6.912954545454546,0.21487603305785125,0.34363636363636363
426,fixed,639.0,1331.0,692.0,372.0,464.79,3249.83,4.69628612716763,0.5375722543352601,0.6716618497109826
78,fixed,117.0,1332.0,1215.0,873.0,952.56,4013.03,3.302905349794239,0.7185185185185186,0.7839999999999999
353,fixed,530.0,1333.0,803.0,409.0,480.92,4411.75,5.494084682440847,0.5093399750933998,0.5989041095890412
534,fixed,801.0,1334.0,533.0,318.0,367.2,2022.6,3.794746716697936,0.5966228893058161,0.6889305816135084
845,fixed,1268.0,1341.0,73.0,0.0,14.85,828.23,11.345616438356165,0.0,0.20342465753424657
462,fixed,693.0,1345.0,652.0,339.0,412.08,3876.39,5.945383435582822,0.5199386503067485,0.6320245398773006
711,fixed,1067.0,1346.0,279.0,141.0,178.38,1634.53,5.858530465949821,0.5053763440860215,0.6393548387096774
489,fixed,734.0,1350.0,616.0,398.0,451.51,2305.0,3.741883116883117,0.6461038961038961,0.7329707792207792
276,fixed,414.0,1353.0,939.0,524.0,604.07,3512.52,3.740702875399361,0.5580404685835996,0.6433120340788073
548,fixed,827.0,1356.0,529.0,310.0,373.21,1997.86,3.776672967863894,0.5860113421550095,0.7055009451795841
732,fixed,1098.0,1356.0,258.0,0.0,26.13,2474.91,9.59267441860465,0.0,0.10127906976744186
414,fixed,621.0,1363.0,742.0,412.0,508.51,3025.73,4.0778032345013475,0.555256064690027,0.6853234501347709
224,fixed,336.0,1364.0,1028.0,729.0,794.34,3394.9,3.3024319066147863,0.7091439688715954,0.7727042801556421
600,fixed,900.0,1364.0,464.0,205.0,288.45,2731.61,5.887090517241379,0.4418103448275862,0.6216594827586207
783,fixed,1175.0,1367.0,192.0,0.0,17.04,1718.95,8.952864583333334,0.0,0.08875
544,fixed,816.0,1370.0,554.0,284.0,358.59,2471.23,4.460703971119133,0.5126353790613718,0.6472743682310469
741,fixed,1112.0,1370.0,258.0,65.0,106.22,2561.22,9.927209302325581,0.25193798449612403,0.41170542635658913
444,fixed,666.0,1372.0,706.0,318.0,398.42,2926.16,4.1447025495750704,0.45042492917847027,0.5643342776203967
614,fixed,921.0,1373.0,452.0,309.0,346.28,1163.77,2.574712389380531,0.6836283185840708,0.7661061946902654
761,fixed,1142.0,1374.0,232.0,0.0,25.61,2284.64,9.847586206896551,0.0,0.11038793103448276
228,fixed,342.0,1377.0,1035.0,846.0,921.51,1974.47,1.9077004830917874,0.8173913043478261,0.8903478260869565
157,fixed,236.0,1378.0,1142.0,575.0,734.88,5699.78,4.991050788091068,0.5035026269702276,0.6435026269702276
352,fixed,528.0,1379.0,851.0,450.0,542.65,4436.12,5.212831962397179,0.5287896592244419,0.6376615746180964
432,fixed,648.0,1379.0,731.0,378.0,465.32,4289.83,5.8684404924760605,0.5170998632010944,0.6365526675786594
687,fixed,1031.0,1379.0,348.0,124.0,195.39,2239.69,6.435890804597701,0.3563218390804598,0.5614655172413793
374,fixed,561.0,1380.0,819.0,436.0,482.42,3429.53,4.187460317460317,0.5323565323565324,0.5890354090354091
400,fixed,600.0,1380.0,780.0,418.0,530.24,4187.23,5.36824358974359,0.5358974358974359,0.6797948717948719
696,fixed,1044.0,1381.0,337.0,301.0,308.45,387.12,1.1487240356083086,0.8931750741839762,0.9152818991097923
583,fixed,875.0,1382.0,507.0,190.0,272.92,3283.45,6.476232741617356,0.3747534516765286,0.5383037475345168
394,fixed,591.0,1392.0,801.0,560.0,650.63,3399.91,4.24458177278402,0.6991260923845194,0.8122721598002497
257,fixed,386.0,1394.0,1008.0,738.0,850.8,3246.08,3.2203174603174602,0.7321428571428571,0.844047619047619
649,fixed,974.0,1395.0,421.0,213.0,241.96,1440.51,3.4216389548693584,0.505938242280285,0.574726840855107
653,fixed,980.0,1397.0,417.0,184.0,224.05,1710.07,4.100887290167866,0.4412470023980815,0.5372901678657075
852,fixed,1278.0,1397.0,119.0,16.0,35.03,885.82,7.443865546218488,0.13445378151260504,0.29436974789915965
369,fixed,554.0,1399.0,845.0,686.0,746.47,1569.03,1.8568402366863905,0.8118343195266272,0.883396449704142
575,fixed,863.0,1399.0,536.0,372.0,419.89,1839.96,3.432761194029851,0.6940298507462687,0.7833768656716418
815,fixed,1223.0,1400.0,177.0,0.0,30.87,1977.76,11.173785310734463,0.0,0.17440677966101695
505,fixed,758.0,1401.0,643.0,248.0,359.54,4020.87,6.253297045101088,0.3856920684292379,0.5591601866251944
493,fixed,740.0,1402.0,662.0,448.0,519.7,2200.28,3.32368580060423,0.676737160120846,0.7850453172205438
475,fixed,713.0,1404.0,691.0,336.0,401.91,2964.64,4.290361794500724,0.48625180897250364,0.5816353111432706
710,fixed,1065.0,1408.0,343.0,188.0,228.83,1336.39,3.896180758017493,0.5481049562682215,0.6671428571428571
430,fixed,645.0,1409.0,764.0,533.0,612.89,2814.33,3.683678010471204,0.6976439790575916,0.8022120418848168
855,fixed,1283.0,1409.0,126.0,0.0,13.76,1274.64,10.116190476190477,0.0,0.10920634920634921
441,fixed,662.0,1410.0,748.0,472.0,522.04,2896.15,3.8718582887700537,0.6310160427807486,0.6979144385026738
666,fixed,999.0,1413.0,414.0,161.0,201.43,2436.33,5.884855072463768,0.3888888888888889,0.4865458937198068
346,fixed,519.0,1414.0,895.0,640.0,712.64,2758.38,3.0819888268156426,0.7150837988826816,0.7962458100558659
593,fixed,890.0,1414.0,524.0,309.0,354.23,1974.16,3.7674809160305345,0.5896946564885496,0.6760114503816794
764,fixed,1146.0,1414.0,268.0,0.0,29.24,2558.41,9.546305970149254,0.0,0.1091044776119403
820,fixed,1230.0,1414.0,184.0,0.0,17.85,1619.08,8.799347826086956,0.0,0.0970108695652174
311,fixed,467.0,1416.0,949.0,707.0,782.66,2488.38,2.6221074815595364,0.7449947312961012,0.8247207586933614
619,fixed,929.0,1416.0,487.0,112.0,187.55,3456.81,7.098172484599589,0.2299794661190965,0.38511293634496924
84,fixed,126.0,1418.0,1292.0,1097.0,1158.94,2111.96,1.6346439628482972,0.8490712074303406,0.8970123839009289
425,fixed,638.0,1420.0,782.0,457.0,513.86,2745.19,3.5104731457800513,0.5843989769820972,0.6571099744245524
511,fixed,768.0,1420.0,652.0,284.0,370.68,3589.58,5.505490797546012,0.43558282208588955,0.5685276073619632
643,fixed,965.0,1421.0,456.0,208.0,275.06,2478.39,5.435065789473684,0.45614035087719296,0.6032017543859649
907,fixed,1361.0,1424.0,63.0,0.0,9.22,549.31,8.719206349206349,0.0,0.14634920634920637
777,fixed,1166.0,1433.0,267.0,108.0,140.05,1308.11,4.899288389513108,0.4044943820224719,0.5245318352059926
745,fixed,1118.0,1442.0,324.0,182.0,228.39,1283.1,3.960185185185185,0.5617283950617284,0.7049074074074073
440,fixed,660.0,1443.0,783.0,512.0,570.12,2430.64,3.1042656449553,0.6538952745849298,0.7281226053639847
447,fixed,671.0,1449.0,778.0,624.0,677.95,1956.52,2.5148071979434445,0.8020565552699229,0.871401028277635
658,fixed,987.0,1458.0,471.0,226.0,273.67,2090.43,4.4382802547770694,0.47983014861995754,0.5810403397027601
677,fixed,1016.0,1459.0,443.0,236.0,287.31,1241.91,2.803408577878104,0.5327313769751693,0.6485553047404063
916,fixed,1374.0,1460.0,86.0,12.0,27.75,652.04,7.581860465116279,0.13953488372093023,0.3226744186046512
347,fixed,521.0,1462.0,941.0,665.0,756.12,2404.83,2.5556110520722637,0.7066950053134963,0.8035281615302869
495,fixed,743.0,1463.0,720.0,545.0,594.49,1676.58,2.3285833333333334,0.7569444444444444,0.8256805555555555
860,fixed,1290.0,1470.0,180.0,0.0,16.68,1340.56,7.447555555555555,0.0,0.09266666666666666
596,fixed,894.0,1471.0,577.0,397.0,447.41,1553.65,2.6926343154246104,0.6880415944540728,0.7754072790294628
840,fixed,1260.0,1475.0,215.0,137.0,161.43,583.07,2.7119534883720933,0.6372093023255814,0.7508372093023256
148,fixed,222.0,1480.0,1258.0,755.0,889.69,4946.68,3.9321780604133547,0.6001589825119237,0.7072257551669316
849,fixed,1274.0,1482.0,208.0,7.0,36.44,2135.59,10.267259615384615,0.03365384615384615,0.17519230769230767
765,fixed,1148.0,1483.0,335.0,158.0,180.97,2418.74,7.220119402985074,0.4716417910447761,0.5402089552238806
655,fixed,983.0,1485.0,502.0,257.0,319.3,2593.88,5.167091633466136,0.5119521912350598,0.6360557768924303
618,fixed,927.0,1488.0,561.0,347.0,416.69,2112.18,3.765026737967914,0.6185383244206774,0.7427629233511587
790,fixed,1185.0,1488.0,303.0,198.0,220.97,923.52,3.047920792079208,0.6534653465346535,0.7292739273927392
270,fixed,405.0,1492.0,1087.0,654.0,794.4,4247.45,3.907497700091996,0.6016559337626495,0.73081876724931
757,fixed,1182.0,1496.0,314.0,227.0,252.25,855.51,2.7245541401273887,0.7229299363057324,0.803343949044586
254,fixed,381.0,1497.0,1116.0,808.0,879.37,3022.81,2.708611111111111,0.7240143369175627,0.7879659498207885
518,fixed,777.0,1498.0,721.0,384.0,443.6,3501.13,4.855936199722608,0.5325936199722607,0.6152565880721221
528,fixed,792.0,1498.0,706.0,442.0,530.81,2794.94,3.9588385269121815,0.6260623229461756,0.75185552407932
322,fixed,483.0,1499.0,1016.0,605.0,716.07,3028.07,2.9803838582677167,0.5954724409448819,0.7047933070866143
739,fixed,1109.0,1500.0,391.0,41.0,92.1,2790.83,7.1376726342711,0.10485933503836317,0.23554987212276213
385,fixed,578.0,1504.0,926.0,662.0,742.18,2755.12,2.975291576673866,0.714902807775378,0.8014902807775377
252,fixed,378.0,1510.0,1132.0,777.0,881.64,4679.82,4.134116607773851,0.6863957597173145,0.7788339222614841
496,fixed,744.0,1510.0,766.0,530.0,602.95,2726.42,3.559295039164491,0.6919060052219321,0.7871409921671019
705,fixed,1058.0,1510.0,452.0,312.0,361.53,1286.69,2.8466592920353984,0.6902654867256637,0.7998451327433628
443,fixed,665.0,1512.0,847.0,601.0,728.41,2394.32,2.8268240850059034,0.7095631641086186,0.8599881936245573
196,fixed,294.0,1514.0,1220.0,954.0,1081.76,2312.99,1.8958934426229506,0.7819672131147541,0.8866885245901639
648,fixed,972.0,1514.0,542.0,294.0,360.24,1928.18,3.557527675276753,0.5424354243542435,0.664649446494465
690,fixed,1035.0,1516.0,481.0,212.0,267.91,2474.42,5.144324324324325,0.4407484407484408,0.556985446985447
950,fixed,1425.0,1516.0,91.0,0.0,11.49,659.0,7.241758241758242,0.0,0.12626373626373627
342,fixed,513.0,1517.0,1004.0,616.0,738.08,3213.87,3.2010657370517928,0.6135458167330677,0.7351394422310757
955,fixed,1433.0,1521.0,88.0,0.0,9.54,726.25,8.252840909090908,0.0,0.1084090909090909
54,fixed,81.0,1524.0,1443.0,1032.0,1130.19,4960.59,3.437692307692308,0.7151767151767152,0.7832224532224532
595,fixed,893.0,1524.0,631.0,557.0,596.78,623.72,0.9884627575277338,0.8827258320126783,0.945768621236133
786,fixed,1179.0,1524.0,345.0,168.0,199.66,1990.66,5.770028985507246,0.48695652173913045,0.5787246376811594
560,fixed,840.0,1526.0,686.0,430.0,513.11,2490.13,3.629927113702624,0.6268221574344023,0.7479737609329447
692,fixed,1038.0,1526.0,488.0,234.0,279.36,2357.88,4.83172131147541,0.47950819672131145,0.5724590163934427
737,fixed,1106.0,1530.0,424.0,198.0,276.18,1987.41,4.687287735849057,0.4669811320754717,0.651367924528302
884,fixed,1326.0,1532.0,206.0,89.0,134.09,816.51,3.963640776699029,0.4320388349514563,0.6509223300970874
839,fixed,1259.0,1533.0,274.0,10.0,51.14,2543.86,9.284160583941606,0.0364963503649635,0.18664233576642336
71,fixed,107.0,1535.0,1428.0,1222.0,1263.94,2312.28,1.6192436974789917,0.8557422969187675,0.8851120448179272
535,fixed,803.0,1537.0,734.0,484.0,553.14,1961.92,2.67291553133515,0.659400544959128,0.7535967302452315
688,fixed,1032.0,1540.0,508.0,351.0,397.75,1256.82,2.474055118110236,0.6909448818897638,0.7829724409448819
673,fixed,1010.0,1544.0,534.0,83.0,130.34,4431.45,8.298595505617977,0.15543071161048688,0.24408239700374532
854,fixed,1281.0,1546.0,265.0,3.0,32.22,2412.92,9.105358490566038,0.011320754716981131,0.12158490566037736
835,fixed,1253.0,1548.0,295.0,39.0,88.31,1473.02,4.99328813559322,0.13220338983050847,0.29935593220338985
39,fixed,59.0,1549.0,1490.0,1198.0,1303.48,2777.02,1.8637718120805369,0.8040268456375839,0.8748187919463087
615,fixed,923.0,1552.0,629.0,396.0,454.7,2644.42,4.2041653418124,0.629570747217806,0.7228934817170111
205,fixed,308.0,1553.0,1245.0,800.0,923.83,4777.91,3.837678714859438,0.642570281124498,0.7420321285140563
