duration,waiting_time,time_loss,route_length,average_speed,waiting_ratio
-0.4287248622301911,-0.2973678495299262,-0.33108467799008723,-0.5311676239630957,-0.3858086791459348,0.4652357148416957
-0.5394710342097704,-0.43043476906158995,-0.45349500876169685,-0.1612169003135632,0.2727829256086233,0.27678514189021786
-0.5566982165177049,-0.6049002857808825,-0.6351982673123312,-0.2555104049101502,0.198772939356509,-0.26046138477805275
-0.3130566381626304,-0.10220303421681927,-0.18586311562554095,-0.5558548338230977,-0.5797514781704917,0.7683409585832215
-0.7461972219049852,-0.6699552242185848,-0.6718698310622129,-0.7703925060408258,-0.01971031556940591,-0.19417501571899265
-0.7240479875090693,-0.7557094612501015,-0.7085142708744099,-0.047398057009520295,1.03399102182277,-0.5788823244840606
-0.21461559640300432,-0.04306218109163538,-0.04131965170311525,-0.4892908013116847,-0.6365556504383787,0.727684204545697
-0.5197828258578452,-0.37129391593640604,-0.39113707602428704,-0.3223570519452131,0.029160893972212092,0.4252299184761817
-0.3032125339866678,-0.36537983062388757,-0.3997896121457458,0.12453131967205622,0.0760537748059198,0.07513102561092903
-0.06449300771957461,0.016078672033548524,-0.03917686062601415,0.1892916065472332,-0.2376435343943524,0.6108000928193791
-0.4213417840982191,-0.68769748015614,-0.6394838494665332,0.9306975605751394,1.2014656593831923,-0.6614822178101828
-0.5419320602537611,-0.9922728737508371,-0.9754409416307603,1.2420722681023035,2.015312075478037,-1.529623953788814
-0.9406182793802468,-0.7054397360936951,-0.7523465541730849,-1.1188894624685852,-0.016446050215156008,0.10166032762441274
-1.3712978370786106,-0.9922728737508371,-1.069316889957935,-1.7693600374162148,1.5601795566273207,-1.529623953788814
-0.8372551855326392,-0.9922728737508371,-1.0060096194015564,-0.2584113598734974,1.2116648060255064,-1.529623953788814
-0.4754843570660134,-0.6492559256247704,-0.6558667078281669,0.8274850740998383,1.261831832687194,-0.49827081476744783
-1.248246534879078,-0.9508742765632083,-0.9921221633069267,-1.5176003699954264,0.813069301541793,-0.9559005567945662
-1.0882798420196858,-0.9922728737508371,-1.0405383920743372,-0.8203570913837457,1.7029291552093646,-1.529623953788814
-0.9799946960840972,-0.9893158310945779,-1.0002050967370042,-0.5537019761282355,1.485546800156813,-1.5114337440444632
-0.5222438519018359,-0.43930589703036754,-0.46578215253292193,-0.5482242416845516,-0.2389534456216932,0.21568381466657446
-1.0538254774038167,-0.808936229062767,-0.8314670803997157,-0.9575248816563902,1.0023767343444627,-0.19801293684089133
-1.2679347432310033,-0.9922728737508371,-1.05236442890492,-1.599882757336894,0.6230346855992432,-1.529623953788814
-0.19246636200708853,-0.6965686081249176,-0.6708119974925048,1.0579156571769346,0.7259656346562009,-0.8386780022591965
-0.5197828258578452,-0.5605446459369946,-0.5961126731085001,-0.2462755597402975,0.1210831828860115,-0.17053507116648342
-0.9750726439961156,-0.7350101626562872,-0.7629248898701662,-0.941216361203419,0.5439783405286469,0.03693895813379122
-0.18016123178713522,-0.2027424845296319,-0.18542913262258387,0.1285627327300026,-0.1263013304993408,0.29749707565722144
-1.3146942380668256,-0.9922728737508371,-1.0516592065251147,-1.9000692546042728,-0.8393925910037624,-1.529623953788814
-0.5222438519018359,-0.9893158310945779,-0.899765155490102,1.2346411685686869,1.9207582408851054,-1.520290757166058
-0.2761412475027706,-0.10220303421681927,-0.08347025086533126,-0.6821585893189666,-0.7473800128977244,0.6968275277002743
-0.760963378168929,-0.38903617187396117,-0.429002093032301,-1.5611313188293758,-1.2604434475235737,1.0223667353976298
-0.2589140651948361,-0.17612910062329917,-0.16579140173877135,-0.2978111493470358,-0.40259991567596753,0.4826819487273819
-0.24906996101887352,-0.5309742193744026,-0.40540426724650436,0.5805797267323297,0.40835570304751256,-0.4014619798673521
-1.263012691143022,-0.9094756793755797,-0.9770955018295345,-1.7048740528728157,-0.04325828664621671,-0.29718110098635575
-0.6600613103653123,-0.5398453473431802,-0.5700194450556997,-0.3439355020450667,0.36552680352895117,0.14365214993389233
-1.1375003628994989,-0.9863587884383187,-1.0319672277659326,-1.2616929188304826,0.7273921152079206,-1.4756045430328621
-0.7560413260809478,-0.9922728737508371,-0.9568339203789711,-0.7628782845884885,0.02097785344104049,-1.529623953788814
-0.2810632995907519,-0.5546305606244762,-0.5005550406448661,1.2509330646379135,1.121726145696049,-0.4303289449051929
-1.3737588631226014,-0.9922728737508371,-1.068855783017293,-1.8592148315531245,0.5060192751552106,-1.529623953788814
-0.05710992958760262,-0.16430092999826237,-0.09795443358902726,0.7664902101427018,0.2204976205354311,0.21867501428472577
-1.0292152169639102,-0.9479172339069492,-0.9518431158449635,-0.5002379580071806,2.030132086280255,-1.2257647682865844
-0.14324584112727543,0.004250501408511724,-0.03687132592280405,-0.4636061284270362,-0.6919261103819845,0.7119800276176826
-0.9529234096001998,-0.9331320206256531,-0.9754409416307603,-0.5853464905851473,1.225874916570201,-1.1851523489682512
-0.5985356592655461,-0.3949502571864796,-0.4154401241898891,-1.0499980162329972,-0.7387726754233127,0.5221902462064876
-0.6748274666292562,-0.8178073570315446,-0.6962271271031846,-0.3162808396867412,0.4511798143815234,-0.8722752491523242
-0.6477561801453591,-0.9272179353131349,-0.9294929911926687,0.5216296619757187,1.5388146323216476,-1.2926566292642154
0.08070752887587379,-0.40086434249899794,-0.42696779770593923,0.9008651039463356,0.11511431291945899,-0.39237320103193174
-1.2531685869670597,-0.9922728737508371,-1.0432779097805043,-1.372369753606889,1.6715433613400772,-1.529623953788814
-1.1375003628994989,-0.9922728737508371,-1.0415691017063604,-1.1262457522753535,1.2022203932991307,-1.529623953788814
-0.020194538927742818,-0.0046206265602657766,-0.04047880963488575,0.11644355698054712,-0.3514468402982958,0.5024645969009538
-0.9701505919081344,-0.9922728737508371,-1.017157557790019,-0.6368654558081412,1.222023019946889,-1.529623953788814
-0.06449300771957461,0.04269205593988122,0.0036247130406375427,-0.5301784731303211,-0.8237884256680386,0.6672922230817651
-0.2761412475027706,-0.1613438873420032,-0.14664190173328587,-0.1635110652702505,-0.2494528107736555,0.5488905521860493
-0.6354510499254058,-0.6610840962498072,-0.5839340250880143,-0.1748488949837328,0.5259153147391049,-0.34119691715787215
0.07824650283188318,0.05452022656491803,0.0008309474591007427,0.10776562866612212,-0.46766033804899443,0.4865254278438702
-0.8520213417965832,-0.9124327220318389,-0.9056781739053935,0.2871593536488038,2.3090366543725827,-1.1414683490827404
-0.01281146079577092,-0.25892629499855657,-0.19147777072629946,0.9777279421872244,0.31646306705529237,-0.028452960149729693
-0.20231046618305112,-0.43930589703036754,-0.24073484156193936,0.7185704240003072,0.44110851756065256,-0.22746073591780144
-0.3253617683825837,-0.31806714812374054,-0.29766798676238443,-0.138283562938565,-0.1453819312820723,0.22986542511933378
-1.0021439304800128,-0.8355496129690998,-0.8504267128414075,-1.194738213301083,0.07037335039824999,-0.5191432114127725
-0.5074776956378919,-0.2027424845296319,-0.2876050058813147,-1.0267321911831164,-0.8379524985084277,0.9238040264724863
-0.7142038833331067,-0.8710341248442101,-0.8783914925944609,-0.2197596676684437,0.7307857176121011,-1.0487801198887952
-0.3155176642066211,-0.702482693437436,-0.5574339379699415,0.8372352751657582,0.8068017759519738,-0.7798438062147864
-0.5370100081657797,-0.5930721151558457,-0.5893316886872942,-0.5948639502786497,-0.26713742287523395,-0.24953632124750705
-0.7018987531131534,-0.6610840962498072,-0.6710561129316682,-0.3420486344901103,0.502334683423361,-0.23735377803478014
-0.7240479875090693,-0.9893158310945779,-0.9473405421892827,0.6184334485176661,2.061022295610659,-1.5177396834225048
-0.7142038833331067,-0.9479172339069492,-0.8708510379180798,0.3162520252009947,1.546693850490676,-1.3537054779717337
0.2603624300871914,0.5069477529725749,0.45822190863828366,-0.5415994247625241,-1.0662999393831976,1.0526582215192757
-0.6231459197054525,-0.5014037928118107,-0.5455536532639886,-0.7262132062408557,-0.2603572974209563,0.20596743695080208
0.334193211406911,0.09296178109628753,0.15372858418845223,1.7227829484469626,0.32784244215653174,0.26278449460935993
-0.3253617683825837,-0.30328193484244453,-0.32750431821569054,0.01787758576172421,0.01103062051733279,0.26845071851644214
-0.3204397162946024,-0.1376875460919296,-0.19983194353322525,-0.8970453735953212,-0.910384369782682,0.6909929443987433
0.014259825688126181,-0.28849672156114853,-0.22188370487098696,0.620403437991343,-0.0028678423344993095,-0.1153957801979933
-0.2909074037667146,-0.8059791864065078,-0.669699916047427,0.8964347056785307,0.8039198085417925,-1.0577485127735868
0.24067422173526618,0.29404068172191283,0.30022497162418527,0.5270824598437864,-0.340066038193498,0.7115570907247398
-0.6354510499254058,-0.39199321453022035,-0.44386601088358435,-0.9863016899174428,-0.5916285150991897,0.6244000501047681
-1.2039480660872464,-0.9922728737508371,-1.050872612332255,-1.260695455805836,1.451065128660964,-1.529623953788814
-0.8101838990487421,-0.9272179353131349,-0.9415360195247305,-0.1821885604067569,1.2085536728686108,-1.2336383522128058
-0.10386942442342502,-0.42452068374907154,-0.26265098321127694,0.3392851088784576,-0.05879750394431451,-0.28952617643478784
-1.1522665191634427,-0.9922728737508371,-1.0436305209704069,-1.1432774334211933,1.29548069391869,-1.529623953788814
-0.9356962272922652,-0.8473777835941365,-0.8230044118420509,-0.7089238471469823,0.850854575372861,-0.7132745407759707
-0.5985356592655461,-0.7350101626562872,-0.7190383586961214,0.2587565940219933,0.9866348587215956,-0.6459217983452933
-1.073513685755742,-0.9922728737508371,-1.042247200148481,-0.7354979245619407,1.8081930545271558,-1.529623953788814
0.3292711593189297,0.05156318390865882,0.07295349776304703,0.7457512914219255,-0.2866081564575783,0.19914559537625126
-1.0538254774038167,-0.9922728737508371,-1.0402400287598037,-0.743461004375369,1.5991039990572498,-1.529623953788814
-0.6969767010251721,-0.44521998234288584,-0.46797919148539274,-1.2283859659991598,-0.8330072534907367,0.5912024299094909
-0.7535803000369571,-0.6344707123434745,-0.6670417701543142,-0.1567948142376305,0.9875423551421825,-0.03171070970189749
0.4449393833864903,0.583830862035314,0.5275235694230082,0.2129896655744609,-0.712855876757614,0.9223693772729619
-0.8077228730047514,-0.48661857953051463,-0.5016128742145742,-1.447204417030996,-1.0044409097797926,0.7623424739994314
-0.4459520445381256,-0.31511010546748125,-0.3333088408802428,-1.0110886460799096,-0.8949916042667424,0.447251044190501
-0.379504341350378,-0.6137714137496602,-0.5695854620527425,0.3161273423229138,0.42873838676455706,-0.4924512672745374
-0.8077228730047514,-0.43930589703036754,-0.4831143487135243,-1.3854947045728632,-0.8970883342574141,0.9767954730907291
-0.10879147651140632,-0.15247275937322557,-0.13690440810443405,0.2886139872264133,-0.0941170451397464,0.3113575647740268
-1.2827008994949471,-0.9922728737508371,-1.0489196888189476,-1.429524384919136,1.9242574771533283,-1.529623953788814
-1.3220773161987975,-0.9922728737508371,-1.0611254607771183,-1.5567591059046753,2.012464342659801,-1.529623953788814
-0.379504341350378,-0.6522129682810296,-0.6560836993296454,0.5204576429217588,0.6436306003031534,-0.5977891182486438
0.11516189349174288,-0.07854669296674567,-0.015009432148836158,1.1400068641053456,0.2400325759379414,0.18905289949805507
-1.0292152169639102,-0.9863587884383187,-0.9434075712249835,-0.5303696535433784,1.9509090497009078,-1.4891093957218502
0.4498614354744716,0.8943203409425295,0.7873166445682502,-1.067844292182298,-1.4791516527991706,1.397852684707483
-0.72650901355306,-0.6196854990621785,-0.6532899337481086,-0.7266038792588423,-0.00679317961317861,-0.027197800456051295
-0.8347941594886485,-0.9360890632819125,-0.9495647050794382,-0.1559802194341691,1.384676220946598,-1.263975557365427
-0.04972685145563062,0.08409065312751003,0.053424262629974045,-0.6264336550087128,-0.9144113093544382,0.7312860183383438
-1.1128901024595923,-0.9863587884383187,-1.0224738495762447,-0.8305727751945009,1.9353236198373922,-1.479408726888915
-0.669905414541275,-0.749795375937583,-0.7132067120938842,0.2565704875596428,1.2587618976952477,-0.6216952239403304
-0.9406182793802468,-0.9065186367193205,-0.9021520620063667,-0.9924028387515308,0.25964308808350034,-1.0419204057374372
-0.4114976799222565,-0.41269251312403477,-0.38034174882572713,-0.4153704789935036,-0.28792462335203445,0.10689852288330254
-1.383602967298564,-0.9922728737508371,-1.06315975610348,-1.9806060816526088,-0.927411387984573,-1.529623953788814
-1.3516096287266854,-0.9922728737508371,-1.0533408906615738,-1.702397019694943,1.603444217555431,-1.529623953788814
-0.3376668986025369,-0.8621629968754325,-0.7768123459647959,0.7282208787637627,0.7530679747792263,-1.186358376468717
-1.3885250193865453,-0.9922728737508371,-1.0652482993052115,-1.8684496767229768,0.8787368903383365,-1.529623953788814
-0.22199867453497632,-0.10811711952933767,-0.12201336631546596,-0.4631822066415614,-0.6040530461473604,0.5854932125960172
-1.3146942380668256,-0.9922728737508371,-1.0559990365546865,-1.3914794827207424,3.036119921721537,-1.529623953788814
0.383413732286724,0.8056090612547536,0.6783869108259978,-0.770101579325304,-1.2741836517372012,1.3606305992976366
-0.8052618469607608,-0.6226425417184377,-0.6599624224185753,-0.3219497545434825,0.9417734378720616,0.13951514260295825
-0.4287248622301911,-0.38903617187396117,-0.36268406539290693,-0.9809985115030724,-0.8814192541340236,0.20208401387341557
-1.2580906390550406,-0.9863587884383187,-1.02233822988782,-1.5371257087028822,0.8431444210952783,-1.4437135655986253
-1.2187142223511902,-0.9922728737508371,-1.0255388545346296,-1.408610910169047,0.9730673046885578,-1.529623953788814
0.6245942845978079,-0.1495157167169664,-0.05433914179183055,1.7980498458484169,0.03528097438164169,-0.33138678831775836
-0.17031712761117263,-0.24414108171726068,-0.16937176151316816,-0.2699320578081648,-0.4923488802484801,0.18850199059763337
-1.2187142223511902,-0.9922728737508371,-1.0267865556681315,-1.7809971060370913,-0.7675326223635991,-1.529623953788814
-0.3352058725585463,-0.30919602015496295,-0.34166301368716845,-0.2943117165689011,-0.28621904356067884,0.2685855143012356
-0.06941505980755591,0.22307165797169212,0.15557301195102033,-0.7916966538089018,-1.0331945967484901,1.0592992549849518
-0.03988274727966802,-0.8325925703128405,-0.7608634706061196,2.3125080251936176,1.430494255241163,-1.1965354071898304
-0.8224890292686954,-0.7823228451564342,-0.8052111087208065,-0.4441306628708123,0.805398577340487,-0.5560279583950041
0.5778347897619855,0.7464682081295697,0.7039919080004716,-0.12269820317846268,-0.9886246006795776,0.9991882206586911
-0.9110859668523588,-0.717267906718732,-0.7255209798027943,-0.9900172396842514,0.1397798928837791,-0.0493956358422391
-0.9996829044360224,-0.9922728737508371,-1.021307520255797,-0.8156939517435231,0.9919701653372662,-1.529623953788814
-0.5690033467376582,-0.38016504390518363,-0.41299896979825496,-0.1748322705999887,0.33286702226584775,0.5034702328442849
0.4818547740463501,0.4182364732847991,0.43682112180495775,0.5578292575785161,-0.5366302288591155,0.6230837543363479
0.2825116644831072,0.2171575726591737,0.3804575792958941,0.4637851187380909,-0.42285287983865816,0.5270755863327173
-1.0981239461956482,-0.9863587884383187,-1.0190291094902717,-1.1545404534078274,0.7600212758517874,-1.4814444793308028
-0.6354510499254058,-0.5723728165620313,-0.49396392378745385,0.176449270104909,1.009727927474512,-0.02286824663172689
-0.6354510499254058,-0.8946904660942837,-0.8923874444398299,0.276993542989281,1.1481988680998214,-1.1794624162100542
-0.7634244042129197,-0.48661857953051463,-0.5379318267745532,-1.4071479643995652,-1.0066962947158486,0.6170769961818662
0.5999840241579013,0.47442028375372375,0.42857544474877135,1.8251891523106745,0.07538756299376839,0.5806140301095649
-0.3918094715703313,-0.03419105312285778,-0.12686855116104925,-0.9460540568729549,-0.8852246154607316,1.1258957694417047
-0.4705623049780321,-0.5043608354680699,-0.48547413129210404,-0.2490518318255638,0.00916680760961119,-0.0698934745522973
0.8165543160290787,0.5956590326603508,0.667889946941971,1.5141469324583932,-0.28390947861535043,0.5379310743023821
-1.0538254774038167,-0.9922728737508371,-1.0122752490067508,-1.0676697361529852,0.6953354970241845,-1.529623953788814
0.06348034656793919,0.15505967687773062,0.12926279239674124,0.7578289062120209,0.033026034062268186,0.7015519665957287
-0.4582571747580788,-0.9922728737508371,-0.980540241915507,0.5709458963526184,0.9137109845330382,-1.529623953788814
-0.9529234096001998,-0.9922728737508371,-0.9906032227965766,-0.320495120965873,1.8179441035192414,-1.529623953788814
-0.19984944013906042,-0.11698824749811516,-0.18496802568194176,-0.3356731833242444,-0.5147502899124923,0.5275362967536351
-0.591152581133574,-0.28553967890488935,-0.35167174669286844,-1.022010866199789,-0.7134681346173135,0.8774443661670771
0.3046608988790231,0.1994153167216186,0.25256821311195005,0.6946229992169181,-0.29472433174307006,0.4715017945215045
-0.3967315236583126,-0.8769482101567285,-0.7596700173479873,1.5678353797599935,1.806821166129477,-1.2085016367314925
-0.6280679717934339,-0.5989862004683641,-0.5508156971748445,-0.3299211465487826,0.29126677653055916,-0.1308558487276171
0.3612644978908081,0.4182364732847991,0.3802405877944154,0.045324443323248406,-0.7552985907768429,0.7654355461017095
0.4301732271225464,0.5808738193790548,0.5648189837396408,-0.2379966166357315,-0.9736483976342034,0.9368644083216975
-0.4484130705821162,-0.1909143139045951,-0.23324863476092805,-0.7553973119036395,-0.6049567076813377,0.8155002714076809
0.2898947426150792,0.5158188809413525,0.46006633640085154,-0.5112433000457809,-1.0634837214923099,1.0241588636905978
-1.135039336855508,-0.9922728737508371,-1.0419759607716328,-0.9671753364198454,1.731068717704858,-1.529623953788814
0.19145370085545307,0.2408139139092473,0.24342744611216433,0.4738844318626373,-0.3252184844913674,0.6827603063678949
-0.8274110813566766,-0.7468383332813239,-0.7822100095640758,0.01908285358317201,1.6584976475882798,-0.3826536742496493
-0.19984944013906042,-0.11403120484185597,-0.14335990527342227,0.01939040468243791,-0.194470633222502,0.5344861624649273
-0.9209300710283214,-0.9922728737508371,-1.0165608311609529,-0.7496452751281776,0.685547782140172,-1.529623953788814
-1.3565316808146668,-0.9922728737508371,-1.060230370833519,-1.837195835284052,0.32365745929293754,-1.529623953788814
0.4843158000903407,0.5631315634414996,0.4571911990062604,0.2623225243351046,-0.7114432082545583,0.8412203746607768
0.2554403779992101,0.4271076012535767,0.4044080162715932,-0.2368329097736438,-0.8613775897709034,0.9221452908366247
-1.277778847406966,-0.9922728737508371,-1.048105970688403,-1.6064826376833057,0.7259316430816286,-1.529623953788814
-0.06695403376356521,-0.6581270535935481,-0.6023783027136944,1.6499764598396365,0.9576915119656042,-0.8190829213057643
-1.2384024307031154,-0.9922728737508371,-1.0588199260739084,-1.3296866483438887,1.6419093070246138,-1.529623953788814
0.6984250659175274,0.841093573129864,0.8184820489681127,0.3689762582454367,-0.7898297665489281,0.9880005201673955
0.8165543160290787,1.2432513743811149,1.0409525858590372,-0.4229262614052012,-1.2519100786670139,1.3811239069876182
0.3366542374509016,0.1994153167216186,0.22482042486037523,0.5422605222021579,-0.4227417426617989,0.4359140589154388
0.6492045450377144,0.6222724165666835,0.5966624865816239,1.7015868591732233,-0.04127895860416921,0.739191297961166
0.23575216964728488,0.37388083344091116,0.33239396171838625,-0.2724257153697811,-0.8712370051874211,0.8575642676176869
0.14961625810761206,-0.1376875460919296,0.012928223666532143,1.0216080030798005,0.1070158665569448,0.04345427637763862
0.5507635032780883,0.6488858004730162,0.5335993314644086,0.1466666866273376,-0.8217055082896202,0.889362618326734
0.4646275917384155,0.39458013203472553,0.40074628468414225,0.8221403347261069,-0.36671902878591994,0.6059020239119973
0.9519107484485646,0.8824921703174927,0.8922591594708331,1.2693778184020026,-0.49949477661792735,0.7745434505659786
-1.0882798420196858,-0.9922728737508371,-1.0362799338578197,-1.0461494713962358,1.0155343030262647,-1.529623953788814
0.14961625810761206,-0.09037486359178247,-0.05333555609749215,0.4684066974189532,-0.2838092611545167,0.13054511264982985
0.5852178678939575,0.32952519359702326,0.47718154107997546,1.2663189317930867,-0.2199761490567485,0.3858576040502403
-0.8889367324564429,-0.9922728737508371,-1.0118955138791632,-0.029053049547895688,1.962930128393873,-1.529623953788814
-0.945540331468228,-0.9627024471882452,-0.9536332957321619,-0.5518067963814071,1.2527000113366111,-1.3598486628415365
0.3957188625066772,0.433021686566095,0.46991232578044284,0.3552029563134421,-0.5897470953537812,0.746489284579851
0.334193211406911,0.17871601812780422,0.17152188730969664,-0.1929196001135796,-0.8865129313204307,0.4044189496598969
0.3046608988790231,0.34135336422206003,0.34365039585758805,0.444883194421039,-0.45567912171086034,0.7098492781912198
-0.05957095563159332,-0.17612910062329917,-0.13158811631820866,0.3999308607769676,-0.0730686278545839,0.19672268889613317
0.8017881597651348,0.5306040942226484,0.5717627117869558,1.7644020931503397,-0.1463884569358741,0.4661584066403223
0.383413732286724,0.33543927890954156,0.41783436542558106,0.1799071419236836,-0.6880361600702638,0.6047910040003578
-0.18754430991910723,-0.41269251312403477,-0.40412944217531765,0.5799147513825652,0.28815971466689144,-0.1805986689645014
1.0355856339442466,0.7168977815669778,0.7965930312564597,1.7502630547759752,-0.3328579447282473,0.5006543531255241
