vehicle_id,duration,waiting_time,time_loss,route_length,average_speed,waiting_ratio,delay_ratio
0,68.0,0.0,7.87,863.15,12.693382352941176,0.0,0.11573529411764706
22,92.0,0.0,10.71,681.2,7.404347826086957,0.0,0.11641304347826088
28,86.0,0.0,8.49,719.84,8.370232558139536,0.0,0.09872093023255814
40,85.0,0.0,9.53,724.48,8.523294117647058,0.0,0.11211764705882352
67,101.0,0.0,14.58,680.84,6.740990099009902,0.0,0.14435643564356435
96,62.0,0.0,7.3,597.48,9.636774193548387,0.0,0.11774193548387096
55,162.0,26.0,46.69,1054.55,6.5095679012345675,0.16049382716049382,0.28820987654320984
118,72.0,0.0,14.71,916.69,12.731805555555557,0.0,0.20430555555555557
133,53.0,0.0,8.97,366.72,6.919245283018869,0.0,0.16924528301886793
94,113.0,0.0,12.5,931.88,8.246725663716814,0.0,0.11061946902654868
113,95.0,40.0,56.21,522.3,5.497894736842105,0.42105263157894735,0.5916842105263158
120,97.0,9.0,30.01,898.3,9.26082474226804,0.09278350515463918,0.3093814432989691
33,228.0,24.0,61.03,1990.72,8.731228070175439,0.10526315789473684,0.26767543859649123
108,117.0,12.0,34.92,1028.79,8.793076923076923,0.10256410256410256,0.2984615384615385
57,204.0,33.0,62.57,1917.36,9.398823529411764,0.16176470588235295,0.3067156862745098
154,61.0,0.0,8.88,721.6,11.829508196721312,0.0,0.14557377049180328
23,259.0,160.0,180.81,674.91,2.605830115830116,0.6177606177606177,0.6981081081081081
77,187.0,0.0,16.5,1854.3,9.916042780748663,0.0,0.08823529411764706
126,117.0,15.0,37.68,1064.98,9.102393162393163,0.1282051282051282,0.32205128205128203
34,257.0,0.0,30.11,2444.64,9.512217898832684,0.0,0.11715953307392996
42,273.0,23.0,55.22,2856.89,10.464798534798534,0.08424908424908426,0.20227106227106226
128,146.0,37.0,58.59,1046.35,7.166780821917808,0.2534246575342466,0.40130136986301373
97,219.0,72.0,100.34,1763.16,8.050958904109589,0.3287671232876712,0.45817351598173517
69,262.0,0.0,25.13,2677.61,10.219885496183206,0.0,0.09591603053435115
131,178.0,0.0,19.67,1890.75,10.622191011235955,0.0,0.1105056179775281
176,113.0,0.0,20.25,753.03,6.663982300884956,0.0,0.17920353982300885
210,62.0,0.0,12.81,526.73,8.495645161290323,0.0,0.20661290322580647
10,365.0,147.0,194.62,2410.81,6.604958904109589,0.40273972602739727,0.5332054794520548
139,170.0,0.0,22.21,1670.3,9.825294117647058,0.0,0.13064705882352942
138,179.0,0.0,16.3,1697.73,9.484525139664804,0.0,0.09106145251396648
119,211.0,53.0,82.17,1428.03,6.767914691943128,0.25118483412322273,0.3894312796208531
116,217.0,0.0,33.12,1660.12,7.6503225806451605,0.0,0.15262672811059907
149,168.0,0.0,18.51,1956.38,11.645119047619048,0.0,0.11017857142857143
20,366.0,0.0,41.93,2921.37,7.981885245901639,0.0,0.11456284153005464
50,325.0,215.0,241.75,1040.95,3.202923076923077,0.6615384615384615,0.7438461538461538
79,295.0,0.0,40.58,2003.83,6.79264406779661,0.0,0.1375593220338983
159,186.0,2.0,27.05,1842.83,9.907688172043011,0.010752688172043012,0.14543010752688174
66,331.0,190.0,220.54,1432.79,4.328670694864048,0.5740181268882175,0.6662839879154079
91,294.0,137.0,162.13,1448.07,4.925408163265306,0.46598639455782315,0.5514625850340136
170,181.0,0.0,22.68,1876.8,10.369060773480662,0.0,0.12530386740331492
56,355.0,2.0,37.59,3600.76,10.14298591549296,0.005633802816901409,0.10588732394366199
181,170.0,65.0,90.86,1153.75,6.786764705882353,0.38235294117647056,0.5344705882352941
186,165.0,0.0,22.22,1297.93,7.866242424242425,0.0,0.13466666666666666
115,283.0,123.0,155.12,1468.53,5.189151943462897,0.43462897526501765,0.5481272084805654
129,267.0,0.0,32.49,2380.4,8.915355805243445,0.0,0.12168539325842698
47,403.0,97.0,149.3,2473.34,6.137320099255583,0.24069478908188585,0.37047146401985115
226,135.0,40.0,64.29,1064.75,7.887037037037037,0.2962962962962963,0.47622222222222227
3,473.0,257.0,322.59,2484.02,5.251627906976744,0.5433403805496829,0.6820084566596194
37,427.0,78.0,165.74,3492.56,8.179297423887588,0.18266978922716628,0.3881498829039813
61,408.0,117.0,170.52,3020.11,7.402230392156863,0.2867647058823529,0.41794117647058826
88,368.0,203.0,257.62,1215.61,3.3032880434782608,0.5516304347826086,0.700054347826087
14,489.0,315.0,363.02,1772.84,3.625439672801636,0.6441717791411042,0.7423721881390593
167,259.0,130.0,164.65,1431.87,5.528455598455598,0.5019305019305019,0.6357142857142858
301,59.0,1.0,12.4,440.15,7.4601694915254235,0.01694915254237288,0.21016949152542375
58,429.0,262.0,282.64,1799.25,4.194055944055944,0.6107226107226107,0.6588344988344988
293,76.0,0.0,11.81,901.94,11.86763157894737,0.0,0.15539473684210528
18,491.0,350.0,394.3,1378.07,2.8066598778004073,0.7128309572301426,0.8030549898167006
7,509.0,0.0,46.85,4515.32,8.870962671905698,0.0,0.09204322200392928
232,172.0,0.0,19.52,1452.23,8.443197674418604,0.0,0.11348837209302326
85,399.0,266.0,292.91,1634.25,4.095864661654136,0.6666666666666666,0.7341102756892232
72,420.0,235.0,276.88,1838.79,4.378071428571428,0.5595238095238095,0.6592380952380952
106,375.0,190.0,231.75,2283.86,6.090293333333333,0.5066666666666667,0.618
111,368.0,131.0,164.76,2170.42,5.897880434782609,0.35597826086956524,0.4477173913043478
48,467.0,301.0,330.42,1809.09,3.873854389721627,0.6445396145610278,0.7075374732334048
