vehicle_id,depart_time,arrival_time,duration,waiting_time,route_length,time_loss
194,291.0,544.0,253.0,62.0,2192.89,102.92
158,237.0,545.0,308.0,20.0,2733.87,64.58
192,288.0,547.0,259.0,21.0,2499.32,75.41
171,257.0,548.0,291.0,100.0,1862.76,147.49
112,168.0,551.0,383.0,101.0,2849.99,168.01
228,342.0,553.0,211.0,70.0,1974.47,97.66
102,153.0,555.0,402.0,152.0,3295.31,203.26
21,32.0,556.0,524.0,192.0,4023.44,270.9
8,12.0,558.0,546.0,144.0,4583.47,224.41
7,11.0,560.0,549.0,31.0,4515.32,86.28
144,216.0,560.0,344.0,51.0,2587.69,85.91
86,129.0,564.0,435.0,234.0,2365.65,274.5
123,185.0,565.0,380.0,94.0,3473.32,135.67
74,111.0,567.0,456.0,121.0,3654.07,193.99
125,188.0,567.0,379.0,119.0,3342.29,178.0
183,275.0,568.0,293.0,37.0,2694.25,95.98
31,47.0,571.0,524.0,403.0,1167.15,447.82
51,77.0,571.0,494.0,218.0,2759.75,288.77
135,203.0,576.0,373.0,0.0,3972.09,39.17
202,303.0,578.0,275.0,135.0,1214.61,170.3
293,440.0,579.0,139.0,47.0,901.94,75.55
234,351.0,580.0,229.0,3.0,1762.16,35.16
219,329.0,583.0,254.0,0.0,2166.93,27.83
43,65.0,586.0,521.0,151.0,4231.57,238.64
93,140.0,586.0,446.0,128.0,3176.28,202.09
363,545.0,587.0,42.0,0.0,349.18,9.19
269,404.0,588.0,184.0,16.0,1604.14,41.28
100,150.0,597.0,447.0,110.0,4524.91,207.03
290,435.0,598.0,163.0,8.0,1490.88,26.14
296,444.0,601.0,157.0,54.0,1325.86,83.85
261,392.0,602.0,210.0,14.0,1811.68,44.6
177,266.0,604.0,338.0,97.0,2905.14,154.78
54,81.0,605.0,524.0,121.0,4990.39,208.71
59,89.0,606.0,517.0,205.0,3479.86,264.19
354,531.0,609.0,78.0,0.0,553.07,10.23
225,338.0,610.0,272.0,91.0,1389.46,135.75
362,543.0,616.0,73.0,9.0,811.12,27.6
332,499.0,617.0,118.0,49.0,652.06,64.43
375,563.0,623.0,60.0,0.0,191.93,11.3
368,552.0,626.0,74.0,21.0,426.76,31.39
147,221.0,627.0,406.0,153.0,2532.34,203.33
161,242.0,630.0,388.0,15.0,3963.15,72.64
145,218.0,631.0,413.0,149.0,3339.45,201.46
174,261.0,635.0,374.0,123.0,2825.03,171.35
12,18.0,637.0,619.0,167.0,5116.07,241.18
117,176.0,637.0,461.0,139.0,3849.3,213.21
218,327.0,638.0,311.0,2.0,3105.36,34.82
32,48.0,641.0,593.0,144.0,4184.66,226.49
82,123.0,644.0,521.0,134.0,4722.07,213.37
237,356.0,644.0,288.0,0.0,1560.03,47.36
223,335.0,645.0,310.0,76.0,2097.31,132.15
335,503.0,645.0,142.0,12.0,959.93,28.94
406,609.0,645.0,36.0,0.0,241.08,4.13
212,318.0,646.0,328.0,114.0,2150.07,159.2
259,389.0,646.0,257.0,85.0,1261.42,119.93
297,446.0,647.0,201.0,16.0,1773.61,34.46
146,219.0,649.0,430.0,138.0,3038.46,180.64
221,332.0,649.0,317.0,126.0,1964.31,189.23
315,477.0,650.0,173.0,15.0,1876.0,44.59
220,330.0,654.0,324.0,106.0,2334.17,162.34
273,410.0,656.0,246.0,56.0,1882.51,85.91
103,155.0,660.0,505.0,186.0,2841.87,251.84
334,501.0,661.0,160.0,75.0,1062.54,107.52
300,450.0,663.0,213.0,1.0,2823.28,30.19
336,504.0,663.0,159.0,34.0,1339.66,76.39
386,579.0,663.0,84.0,0.0,826.78,13.52
173,260.0,664.0,404.0,128.0,3516.28,219.39
180,270.0,664.0,394.0,100.0,3002.59,148.35
26,39.0,666.0,627.0,90.0,4640.96,157.92
121,182.0,666.0,484.0,92.0,4577.66,172.76
271,407.0,668.0,261.0,5.0,2213.43,32.48
280,420.0,668.0,248.0,57.0,2066.31,91.28
164,246.0,670.0,424.0,67.0,3485.05,152.08
78,117.0,672.0,555.0,223.0,4036.44,292.83
361,542.0,673.0,131.0,0.0,1122.88,14.3
155,233.0,675.0,442.0,149.0,3313.48,216.35
287,431.0,676.0,245.0,23.0,2123.74,60.18
277,416.0,678.0,262.0,7.0,2789.11,44.84
319,479.0,679.0,200.0,0.0,1711.63,23.8
196,294.0,680.0,386.0,180.0,2312.99,247.89
233,350.0,683.0,333.0,121.0,2267.46,180.38
242,363.0,683.0,320.0,13.0,2858.13,68.16
265,398.0,684.0,286.0,96.0,1873.84,156.09
355,536.0,687.0,151.0,50.0,736.75,99.35
285,428.0,688.0,260.0,67.0,2026.79,116.69
204,306.0,694.0,388.0,134.0,3047.92,204.07
272,408.0,695.0,287.0,50.0,2599.62,112.23
349,524.0,695.0,171.0,3.0,1603.67,30.67
318,477.0,696.0,219.0,83.0,1000.0,134.88
240,360.0,698.0,338.0,18.0,3041.33,61.81
291,437.0,700.0,263.0,55.0,2073.98,81.2
339,509.0,702.0,193.0,28.0,2289.18,58.36
278,417.0,704.0,287.0,63.0,1978.1,118.37
371,557.0,705.0,148.0,10.0,2267.48,31.8
160,240.0,707.0,467.0,69.0,2989.35,131.52
257,386.0,707.0,321.0,70.0,3262.59,162.3
250,375.0,711.0,336.0,12.0,3103.95,52.17
195,293.0,716.0,423.0,97.0,2245.72,154.24
238,357.0,716.0,359.0,71.0,3119.91,139.17
172,258.0,726.0,468.0,167.0,3368.08,230.47
258,387.0,726.0,339.0,69.0,2805.83,137.21
244,366.0,728.0,362.0,151.0,1920.49,212.43
241,362.0,729.0,367.0,133.0,2153.16,178.48
302,453.0,729.0,276.0,21.0,2958.95,56.56
288,432.0,731.0,299.0,3.0,3221.82,48.56
304,456.0,731.0,275.0,63.0,1297.62,120.99
253,380.0,732.0,352.0,149.0,2137.92,205.91
179,269.0,733.0,464.0,152.0,3130.27,214.32
366,549.0,736.0,187.0,33.0,1624.94,69.33
189,284.0,740.0,456.0,113.0,4208.6,187.9
303,455.0,741.0,286.0,77.0,2198.15,118.49
15,23.0,742.0,719.0,489.0,2733.88,537.18
289,434.0,743.0,309.0,18.0,2858.28,83.24
187,281.0,755.0,474.0,78.0,3556.27,149.14
330,495.0,756.0,261.0,11.0,2258.63,47.11
274,411.0,757.0,346.0,81.0,2087.05,124.63
436,654.0,760.0,106.0,0.0,961.13,12.02
345,518.0,761.0,243.0,111.0,1040.48,141.3
424,636.0,762.0,126.0,0.0,1102.39,14.42
137,206.0,766.0,560.0,102.0,4351.35,179.87
408,612.0,768.0,156.0,0.0,1592.97,13.93
344,516.0,770.0,254.0,45.0,2465.76,93.92
251,377.0,773.0,396.0,150.0,2563.23,211.66
63,95.0,777.0,682.0,338.0,4673.61,400.94
229,344.0,777.0,433.0,205.0,1956.28,264.54
184,276.0,778.0,502.0,85.0,4191.76,139.57
292,438.0,779.0,341.0,61.0,2790.62,104.06
397,596.0,780.0,184.0,60.0,1243.44,100.27
156,234.0,781.0,547.0,244.0,3599.56,342.89
431,647.0,781.0,134.0,30.0,784.94,49.99
249,374.0,784.0,410.0,157.0,2541.23,235.53
412,618.0,784.0,166.0,0.0,1583.39,15.5
132,198.0,786.0,588.0,320.0,2793.4,364.65
217,326.0,787.0,461.0,240.0,3389.52,286.85
392,588.0,787.0,199.0,39.0,1871.43,60.96
222,333.0,788.0,455.0,125.0,3017.73,191.95
235,353.0,790.0,437.0,96.0,3706.86,186.5
143,215.0,791.0,576.0,325.0,3035.77,405.21
299,449.0,796.0,347.0,226.0,1259.01,284.45
92,138.0,797.0,659.0,286.0,3349.51,361.9
224,336.0,797.0,461.0,155.0,3394.9,227.18
25,38.0,798.0,760.0,249.0,4451.22,346.71
35,53.0,799.0,746.0,283.0,6044.59,374.38
208,312.0,802.0,490.0,192.0,3117.56,261.3
311,467.0,806.0,339.0,105.0,2501.71,172.65
384,576.0,806.0,230.0,0.0,2290.16,23.75
405,608.0,806.0,198.0,52.0,2090.49,87.92
152,228.0,808.0,580.0,282.0,3466.89,343.8
492,738.0,809.0,71.0,0.0,758.02,11.13
122,183.0,810.0,627.0,134.0,4787.42,220.58
369,554.0,810.0,256.0,94.0,1569.03,157.21
429,644.0,810.0,166.0,0.0,1839.75,41.37
327,491.0,813.0,322.0,111.0,2012.13,154.81
504,756.0,813.0,57.0,0.0,604.95,7.46
256,384.0,814.0,430.0,69.0,4033.37,128.68
403,605.0,814.0,209.0,59.0,1755.87,79.93
254,381.0,820.0,439.0,133.0,3022.81,201.44
211,317.0,826.0,509.0,129.0,4011.74,224.33
246,369.0,827.0,458.0,187.0,2756.53,243.49
309,464.0,828.0,364.0,104.0,2328.24,166.62
266,399.0,829.0,430.0,79.0,3678.81,146.26
134,201.0,833.0,632.0,245.0,5407.89,345.43
205,308.0,834.0,526.0,108.0,4782.25,204.03
331,497.0,834.0,337.0,40.0,2928.31,91.19
109,164.0,835.0,671.0,284.0,3393.89,409.45
263,395.0,838.0,443.0,25.0,3353.9,98.05
351,527.0,839.0,312.0,105.0,1454.11,147.04
422,633.0,839.0,206.0,23.0,1943.5,48.99
465,698.0,842.0,144.0,1.0,1478.59,23.26
541,812.0,844.0,32.0,0.0,95.04,7.38
421,632.0,848.0,216.0,27.0,2439.72,61.0
536,804.0,849.0,45.0,0.0,429.74,10.76
419,629.0,850.0,221.0,39.0,1283.9,76.67
326,543.0,853.0,310.0,167.0,1232.37,219.5
357,536.0,854.0,318.0,89.0,2178.19,135.84
321,482.0,863.0,381.0,73.0,2909.75,128.25
209,314.0,867.0,553.0,31.0,5259.88,92.47
231,347.0,867.0,520.0,154.0,4007.15,246.01
388,582.0,868.0,286.0,82.0,2203.4,159.66
559,839.0,868.0,29.0,0.0,229.97,4.96
529,795.0,870.0,75.0,0.0,628.57,13.69
540,810.0,870.0,60.0,0.0,803.79,8.61
239,359.0,871.0,512.0,168.0,4490.94,289.17
16,24.0,879.0,855.0,335.0,4672.44,441.6
525,788.0,886.0,98.0,0.0,335.18,19.63
203,305.0,891.0,586.0,323.0,3013.03,393.36
411,617.0,893.0,276.0,90.0,2080.9,132.55
350,525.0,894.0,369.0,145.0,2640.6,211.45
456,684.0,894.0,210.0,77.0,1286.77,117.38
417,626.0,897.0,271.0,58.0,2881.19,126.47
457,686.0,900.0,214.0,76.0,1177.63,130.34
474,711.0,901.0,190.0,102.0,913.74,130.41
294,441.0,902.0,461.0,190.0,3664.71,251.0
395,593.0,902.0,309.0,141.0,2690.09,189.51
236,354.0,912.0,558.0,229.0,3543.59,298.82
245,368.0,913.0,545.0,236.0,3696.6,321.71
413,620.0,914.0,294.0,63.0,2238.55,109.81
484,726.0,915.0,189.0,0.0,1496.49,23.54
418,627.0,918.0,291.0,22.0,2810.51,73.43
524,786.0,919.0,133.0,34.0,783.18,54.54
520,780.0,922.0,142.0,0.0,1088.84,16.99
325,488.0,924.0,436.0,61.0,3342.14,136.96
466,699.0,924.0,225.0,61.0,1306.94,107.14
295,443.0,925.0,482.0,184.0,3565.73,251.3
338,507.0,927.0,420.0,108.0,3175.48,152.46
377,566.0,927.0,361.0,81.0,3015.04,177.5
387,581.0,927.0,346.0,116.0,2743.47,159.96
447,671.0,928.0,257.0,116.0,1956.52,157.57
124,186.0,932.0,746.0,393.0,4001.26,488.89
382,573.0,934.0,361.0,38.0,3656.91,75.12
157,236.0,936.0,700.0,182.0,5699.78,293.65
517,776.0,940.0,164.0,0.0,1193.35,22.51
480,720.0,942.0,222.0,44.0,2500.77,74.47
283,425.0,943.0,518.0,65.0,4462.82,127.77
443,665.0,950.0,285.0,109.0,2394.32,167.1
268,402.0,952.0,550.0,230.0,4172.09,318.78
348,522.0,954.0,432.0,39.0,4364.0,119.21
396,594.0,954.0,360.0,43.0,2811.05,93.56
270,405.0,955.0,550.0,159.0,4256.11,256.9
439,659.0,955.0,296.0,28.0,2298.28,70.31
353,530.0,960.0,430.0,39.0,4411.75,107.79
385,578.0,961.0,383.0,150.0,2755.12,198.9
508,762.0,962.0,200.0,77.0,872.4,121.92
367,551.0,963.0,412.0,111.0,3170.44,184.24
328,492.0,970.0,478.0,159.0,4527.21,240.65
276,414.0,971.0,557.0,146.0,3512.52,221.72
359,539.0,973.0,434.0,23.0,3164.69,63.09
227,341.0,975.0,634.0,400.0,2710.89,451.21
562,843.0,975.0,132.0,0.0,1314.25,14.33
454,681.0,976.0,295.0,36.0,2366.04,70.74
595,893.0,978.0,85.0,20.0,623.72,51.12
441,664.0,980.0,316.0,52.0,2923.61,88.39
507,761.0,980.0,219.0,0.0,1575.95,23.98
190,285.0,981.0,696.0,269.0,3788.91,371.42
275,413.0,984.0,571.0,171.0,4321.2,274.5
512,768.0,985.0,217.0,29.0,1783.55,78.6
478,717.0,987.0,270.0,0.0,2331.39,30.92
495,743.0,987.0,244.0,84.0,1676.58,117.95
629,944.0,987.0,43.0,0.0,267.57,7.89
427,641.0,988.0,347.0,100.0,3063.45,151.83
347,521.0,989.0,468.0,225.0,2404.83,284.0
383,575.0,989.0,414.0,23.0,3395.08,118.12
610,915.0,992.0,77.0,0.0,545.13,15.34
322,483.0,994.0,511.0,115.0,3027.5,210.62
4,6.0,996.0,990.0,652.0,3612.18,747.86
603,905.0,996.0,91.0,0.0,878.13,8.32
394,591.0,1000.0,409.0,179.0,3399.91,258.59
316,474.0,1003.0,529.0,273.0,3002.95,347.64
488,732.0,1004.0,272.0,38.0,2910.51,82.18
440,660.0,1006.0,346.0,78.0,2430.64,132.61
553,831.0,1008.0,177.0,33.0,1227.71,62.92
449,674.0,1009.0,335.0,47.0,3070.17,103.82
494,741.0,1009.0,268.0,55.0,2092.24,94.39
455,683.0,1014.0,331.0,103.0,1875.95,156.52
547,821.0,1015.0,194.0,48.0,1587.42,97.05
426,639.0,1016.0,377.0,93.0,3249.83,150.76
469,704.0,1017.0,313.0,14.0,2430.77,56.74
574,861.0,1017.0,156.0,1.0,1219.24,20.92
352,528.0,1018.0,490.0,101.0,4436.12,181.15
400,600.0,1018.0,418.0,87.0,4187.23,168.18
493,743.0,1019.0,276.0,80.0,2200.85,133.77
333,500.0,1028.0,528.0,0.0,4601.8,49.44
594,891.0,1031.0,140.0,9.0,1555.85,39.26
358,537.0,1039.0,502.0,204.0,3214.03,299.55
380,570.0,1039.0,469.0,0.0,3254.69,55.49
313,470.0,1044.0,574.0,218.0,3609.48,304.81
402,603.0,1044.0,441.0,113.0,4674.78,192.34
374,561.0,1045.0,484.0,83.0,3429.53,147.89
523,785.0,1047.0,262.0,14.0,2442.86,55.13
464,696.0,1048.0,352.0,101.0,2893.47,161.74
342,513.0,1049.0,536.0,193.0,3213.87,268.47
531,797.0,1049.0,252.0,1.0,2597.91,30.51
207,311.0,1051.0,740.0,423.0,3547.23,504.89
365,548.0,1052.0,504.0,247.0,3939.07,312.72
578,869.0,1052.0,183.0,40.0,1146.24,72.69
317,476.0,1053.0,577.0,262.0,4290.36,333.79
489,734.0,1055.0,321.0,102.0,2305.0,156.42
284,426.0,1057.0,631.0,130.0,4040.06,206.82
320,480.0,1057.0,577.0,221.0,5074.37,319.72
534,801.0,1057.0,256.0,63.0,2022.6,90.6
482,723.0,1059.0,336.0,138.0,1960.98,205.09
539,809.0,1059.0,250.0,45.0,1818.16,86.89
502,753.0,1060.0,307.0,109.0,2757.38,165.92
611,917.0,1060.0,143.0,46.0,1072.35,67.42
521,782.0,1062.0,280.0,11.0,2216.49,60.06
613,920.0,1062.0,142.0,0.0,1426.43,17.12
201,302.0,1063.0,761.0,238.0,4782.65,328.15
389,584.0,1065.0,481.0,139.0,3888.46,209.48
